interconnectorId,interconnectorName,interconnectorBiddingZone,price_zone_code,spread_quantile_order,spread_quantile_band,observations,min_price_spread,max_price_spread,mean_price_spread_gb_minus_zone,mean_signed_mw,mean_signed_pct_capacity,import_share_pct,export_share_pct,aligned_share_pct,counter_price_share_pct,duration_hours
INTNEM,Belgium (Nemolink),BELGIUM,B,1,"(-451.191, -21.09]",8763,-451.19,-21.089999999999996,-59.117447221271256,-591.2351934269086,-43.28222499464923,14.024877325116968,82.52881433299099,82.52881433299099,14.024877325116968,4381.5
INTNEM,Belgium (Nemolink),BELGIUM,B,2,"(-21.09, -7.63]",8762,-21.089999999999975,-7.6299999999999955,-12.811843186487103,-256.47751654873315,-18.77580648233771,32.321387811002054,65.51015749828805,65.51015749828805,32.321387811002054,4381.0
INTNEM,Belgium (Nemolink),BELGIUM,B,3,"(-7.63, -2.04]",8763,-7.6200000000000045,-2.039999999999992,-4.580378865685268,-47.74894442542508,-3.4955303386109136,45.16718018943284,51.85438776674655,51.85438776674655,45.16718018943284,4381.5
INTNEM,Belgium (Nemolink),BELGIUM,B,4,"(-2.04, 1.78]",8771,-2.030000000000001,1.7800000000000011,-0.08015049595257073,153.86614981188006,11.263993397648614,60.81404628890662,36.44966366434842,24.820430965682363,20.339756014137496,4385.5
INTNEM,Belgium (Nemolink),BELGIUM,B,5,"(1.78, 5.7]",8748,1.7800000000000153,5.699999999999989,3.6896844993141285,330.64174668495656,24.205105906658606,73.19387288523092,24.359853680841333,73.19387288523092,24.359853680841333,4374.0
INTNEM,Belgium (Nemolink),BELGIUM,B,6,"(5.7, 10.61]",8778,5.700000000000003,10.61,8.04665527455001,519.1086807928913,38.0020996188061,85.01936659831397,13.055365686944635,85.01936659831397,13.055365686944635,4389.0
INTNEM,Belgium (Nemolink),BELGIUM,B,7,"(10.61, 17.93]",8746,10.610000000000014,17.930000000000007,13.99004230505374,693.146581294306,50.74279511671347,91.67619483192317,6.357191859135606,91.67619483192317,6.357191859135606,4373.0
INTNEM,Belgium (Nemolink),BELGIUM,B,8,"(17.93, 31.074]",8760,17.939999999999998,31.07,23.808722602739728,762.1737442922374,55.79602813266745,92.97945205479452,4.8173515981735155,92.97945205479452,4.8173515981735155,4380.0
INTNEM,Belgium (Nemolink),BELGIUM,B,9,"(31.074, 57.784]",8761,31.079999999999984,57.77,42.609990868622305,810.9962333067001,59.37014885114935,94.7380436023285,2.431229311722406,94.7380436023285,2.431229311722406,4380.5
INTNEM,Belgium (Nemolink),BELGIUM,B,10,"(57.784, 2385.91]",8762,57.78999999999999,2385.91,109.73881990413147,890.0047934261584,65.15408443822535,97.39785437114814,1.1869436201780417,97.39785437114814,1.1869436201780417,4381.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,1,"(-241.471, 2.78]",8318,-241.47000000000003,2.780000000000001,-17.598253185861985,-481.13128155806686,-26.063449705204054,25.306564077903342,72.62563116133686,69.7763885549411,19.30752584755951,4159.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,2,"(2.78, 18.21]",8314,2.7900000000000063,18.209999999999994,10.820483521770507,553.5910512388742,29.98868099885559,73.50252585999519,25.294683666105367,73.50252585999519,25.294683666105367,4157.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,3,"(18.21, 30.81]",8315,18.21,30.810000000000002,24.676013229104026,933.1583884546001,50.550291898949084,86.6867107636801,11.256764882742033,86.6867107636801,11.256764882742033,4157.5
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,4,"(30.81, 42.31]",8314,30.819999999999993,42.31000000000001,36.61154438296849,1024.1412076016359,55.47893865664332,90.34159249458745,7.144575414962713,90.34159249458745,7.144575414962713,4157.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,5,"(42.31, 52.73]",8316,42.31000000000002,52.72999999999999,47.63059163059163,1087.458633958634,58.90891841596067,91.54641654641654,6.529581529581529,91.54641654641654,6.529581529581529,4158.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,6,"(52.73, 63.056]",8314,52.730000000000004,63.05000000000001,57.82836661053644,1109.3170555689198,60.09301492789382,91.85710849170074,5.52080827519846,91.85710849170074,5.52080827519846,4157.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,7,"(63.056, 75.67]",8316,63.05999999999999,75.67,69.09835016835017,1106.5786435786436,59.944671916502905,92.07551707551708,4.425204425204425,92.07551707551708,4.425204425204425,4158.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,8,"(75.67, 92.25]",8316,75.67000000000002,92.25,83.4035582010582,1046.0880230880232,56.66782356923202,91.26984126984127,5.218855218855219,91.26984126984127,5.218855218855219,4158.0
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,9,"(92.25, 125.089]",8313,92.27,125.08000000000001,105.97279201251052,908.0226151810417,49.18865737708785,90.91783952844942,6.70034885119692,90.91783952844942,6.70034885119692,4156.5
INTNSL,North Sea Link (INTNSL),NORWAY2,NO,10,"(125.089, 2123.65]",8316,125.09000000000002,2123.65,191.16981000481,695.0935545935546,37.65403871037674,87.42183742183742,11.568061568061568,87.42183742183742,11.568061568061568,4158.0
INTVKL,Denmark (Viking link),DENMARK1,DK,1,"(-421.52099999999996, -17.72]",4388,-421.52,-17.72,-47.031048313582495,-795.7803099361896,-32.08791572323345,4.6034639927073835,84.00182315405652,84.00182315405652,4.6034639927073835,2194.0
INTVKL,Denmark (Viking link),DENMARK1,DK,2,"(-17.72, -7.932]",4386,-17.700000000000003,-7.9399999999999835,-11.942927496580028,-550.2704058367533,-22.188322815998117,15.823073415412678,77.06338349293206,77.06338349293206,15.823073415412678,2193.0
INTVKL,Denmark (Viking link),DENMARK1,DK,3,"(-7.932, -2.84]",4388,-7.930000000000007,-2.8400000000000034,-5.21848678213309,-239.71558796718324,-9.665951127709002,29.580674567000916,63.35460346399271,63.35460346399271,29.580674567000916,2194.0
INTVKL,Denmark (Viking link),DENMARK1,DK,4,"(-2.84, 1.12]",4392,-2.8399999999999963,1.1200000000000045,-0.8454781420765025,35.05874316939891,1.4136589987660848,48.13296903460838,45.33242258652095,24.95446265938069,19.376138433515482,2196.0
INTVKL,Denmark (Viking link),DENMARK1,DK,5,"(1.12, 5.35]",4384,1.1299999999999955,5.349999999999994,3.254676094890511,349.3380474452555,14.086211590534495,69.61678832116789,24.61222627737226,69.61678832116789,24.61222627737226,2192.0
INTVKL,Denmark (Viking link),DENMARK1,DK,6,"(5.35, 10.79]",4388,5.350000000000001,10.789999999999992,7.834266180492252,617.6864175022789,24.90671038315641,83.7739288969918,11.62260711030082,83.7739288969918,11.62260711030082,2194.0
INTVKL,Denmark (Viking link),DENMARK1,DK,7,"(10.79, 20.5]",4384,10.790000000000006,20.5,15.201961678832115,848.0488138686131,34.195516688250535,89.11952554744525,5.223540145985401,89.11952554744525,5.223540145985401,2192.0
INTVKL,Denmark (Viking link),DENMARK1,DK,8,"(20.5, 36.282]",4386,20.50999999999999,36.28,27.829521203830367,965.7227542179662,38.94043363782122,90.85727314181486,2.7359781121751023,90.85727314181486,2.7359781121751023,2193.0
INTVKL,Denmark (Viking link),DENMARK1,DK,9,"(36.282, 64.97]",4388,36.28999999999999,64.97,49.07540109389243,1040.7187784867822,41.96446687446702,91.9553327256153,1.504102096627165,91.9553327256153,1.504102096627165,2194.0
INTVKL,Denmark (Viking link),DENMARK1,DK,10,"(64.97, 881.13]",4386,64.98,881.1299999999999,88.5915959872321,995.1354309165527,40.126428665990026,90.24167806657547,0.615595075239398,90.24167806657547,0.615595075239398,2193.0
