interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_signed_pct_capacity,p10_signed_pct_capacity,p25_signed_pct_capacity,median_signed_pct_capacity,p75_signed_pct_capacity,p90_signed_pct_capacity,mean_import_share_pct,mean_export_share_pct
INTELEC,Eleclink (INTELEC),22,35,421.02738095238095,-491.44166666666666,0.0,777.5,968.7916666666666,996.075,33.41487150415722,-39.00330687830688,0.0,61.70634920634921,76.88822751322752,79.05357142857143,60.357142857142854,19.821428571428573
INTELEC,Eleclink (INTELEC),23,35,532.9261904761905,-702.8,413.83333333333337,828.0416666666666,992.7916666666667,995.9666666666667,42.29572940287226,-55.777777777777764,32.84391534391534,65.7175925925926,78.79298941798942,79.04497354497354,77.79761904761904,21.19047619047619
INTELEC,Eleclink (INTELEC),24,35,544.7416666666667,-732.75,504.79166666666663,905.4166666666666,993.2708333333333,996.9916666666667,43.23346560846561,-58.15476190476189,40.06283068783068,71.85846560846561,78.83101851851852,79.12632275132275,78.03571428571429,19.76190476190476
INTELEC,Eleclink (INTELEC),25,35,450.79761904761904,-881.2333333333333,173.4375,878.3333333333334,979.4583333333334,996.0583333333334,35.7775888133031,-69.93915343915343,13.764880952380953,69.70899470899471,77.73478835978835,79.05224867724868,73.03571428571429,24.880952380952383
INTELEC,Eleclink (INTELEC),26,35,252.11666666666667,-828.025,-87.14583333333334,403.9166666666667,663.3333333333334,936.7666666666668,20.00925925925926,-65.71626984126985,-6.916335978835978,32.05687830687831,52.645502645502646,74.34656084656085,67.91666666666667,29.583333333333336
INTELEC,Eleclink (INTELEC),27,30,155.20621980676327,-882.6125,-238.40625,171.60416666666666,723.0570652173913,989.8666666666667,12.317953952917723,-70.04861111111111,-18.921130952380953,13.619378306878307,57.38548136645963,78.56084656084657,54.51388888888889,35.625
INTELEC,Eleclink (INTELEC),28,28,180.70535714285714,-1022.8916666666667,-730.5416666666666,573.1875,969.09375,984.025,14.34169501133787,-81.1818783068783,-57.979497354497354,45.49107142857143,76.91220238095238,78.09722222222221,58.63095238095239,41.220238095238095
INTELEC,Eleclink (INTELEC),29,28,307.79191995947315,-1011.9791666666666,55.90625,627.9166666666666,805.8645833333333,965.9583333333334,24.427930155513742,-80.31580687830689,4.437003968253968,49.83465608465609,63.95750661375662,76.6633597883598,65.00443262411348,24.95092451874367
INTELEC,Eleclink (INTELEC),30,28,528.8214285714286,-25.833333333333318,291.1875,745.625,992.15625,997.1208333333334,41.96995464852608,-2.0502645502645493,23.110119047619047,59.1765873015873,78.74255952380953,79.13657407407408,72.4702380952381,10.788690476190476
INTELEC,Eleclink (INTELEC),31,28,696.6175595238095,0.0,521.5625,966.8541666666667,982.9479166666667,993.2916666666666,55.287107898715036,0.0,41.39384920634921,76.73445767195767,78.01173941798942,78.83267195767196,74.70238095238095,2.306547619047619
