interconnectorId,interconnectorName,date,observations,mean_signed_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTEW,Ireland(East-West),2021-07-11 00:00:00+00:00,48,-128.375,-65.0,-360.4,0.0,-219.73809523809524,-204.53787878787878,,0.0,68.75,31.25,0.2976190476190476,1.1363636363636365,,72.02380952380952,70.83333333333334,,0.0,3.081,-3.081,0.002,0.076,,36.918,54.074000000000005,,-36.916000000000004,-53.998000000000005,
INTEW,Ireland(East-West),2021-07-12 00:00:00+00:00,48,-345.2083333333333,-476.0,-536.0,0.0,-233.0952380952381,-216.26041666666666,,0.0,75.0,25.0,0.2976190476190476,1.0416666666666665,,72.91666666666666,71.18055555555556,,0.0,8.285,-8.285,0.002,0.076,,39.162,62.359,,-39.160000000000004,-62.283,
INTEW,Ireland(East-West),2021-07-13 00:00:00+00:00,48,-512.3333333333334,-536.0,-536.0,-443.79999999999984,-298.9345238095238,-239.0352564102564,,0.0,100.0,0.0,0.2976190476190476,0.9615384615384616,,82.14285714285714,73.3974358974359,,0.0,12.296000000000001,-12.296000000000001,0.002,0.076,,50.223,74.655,,-50.221000000000004,-74.57900000000001,
INTEW,Ireland(East-West),2021-07-14 00:00:00+00:00,48,-521.3333333333334,-536.0,-536.0,-501.79999999999984,-352.45833333333337,-259.19940476190476,,0.0,100.0,0.0,0.0,0.8928571428571428,,87.5,75.29761904761905,,0.0,12.512,-12.512,0.0,0.076,,59.21300000000001,87.167,,-59.213,-87.09100000000001,
INTEW,Ireland(East-West),2021-07-15 00:00:00+00:00,48,-527.4583333333334,-536.0,-536.0,-513.9999999999999,-377.35714285714283,-277.0833333333333,,0.0,100.0,0.0,0.0,0.8333333333333334,,89.88095238095238,76.94444444444444,,0.0,12.659,-12.659,0.0,0.076,,63.39600000000001,99.82600000000001,,-63.396,-99.75,
INTEW,Ireland(East-West),2021-07-16 00:00:00+00:00,48,-528.5416666666666,-536.0,-536.0,-536.0,-409.8511904761905,-292.7994791666667,,0.0,100.0,0.0,0.0,0.78125,,91.07142857142857,78.38541666666666,,0.0,12.685,-12.685,0.0,0.076,,68.855,112.51100000000001,,-68.855,-112.435,
INTEW,Ireland(East-West),2021-07-17 00:00:00+00:00,48,-463.7083333333333,-536.0,-536.0,-106.79999999999998,-432.4226190476191,-302.8529411764706,,0.0,93.75,6.25,0.0,0.7352941176470588,,91.07142857142857,79.2892156862745,,0.0,11.129000000000001,-11.129000000000001,0.0,0.076,,72.647,123.64000000000001,,-72.647,-123.56400000000001,
INTEW,Ireland(East-West),2021-07-18 00:00:00+00:00,48,-228.20833333333334,-165.0,-526.6,0.0,-446.6845238095238,-298.7060185185185,,0.0,75.0,25.0,0.0,0.6944444444444444,,91.96428571428571,79.05092592592592,,0.0,5.477,-5.477,0.0,0.076,,75.043,129.11700000000002,,-75.043,-129.041,
INTEW,Ireland(East-West),2021-07-19 00:00:00+00:00,48,-432.6666666666667,-534.0,-536.0,-191.79999999999995,-459.17857142857144,-305.75657894736844,,0.0,100.0,0.0,0.0,0.6578947368421052,,95.53571428571429,80.15350877192982,,0.0,10.384,-10.384,0.0,0.076,,77.14200000000001,139.501,,-77.142,-139.425,
INTEW,Ireland(East-West),2021-07-20 00:00:00+00:00,48,-471.9583333333333,-530.0,-536.0,-366.0,-453.4107142857143,-314.06666666666666,,0.0,100.0,0.0,0.0,0.625,,95.53571428571429,81.14583333333333,,0.0,11.327,-11.327,0.0,0.076,,76.173,150.828,,-76.17300000000002,-150.752,
INTEW,Ireland(East-West),2021-07-21 00:00:00+00:00,48,-469.2916666666667,-534.0,-536.0,-342.0,-445.9761904761905,-321.4583333333333,,0.0,100.0,0.0,0.0,0.5952380952380952,,95.53571428571429,82.04365079365078,,0.0,11.263,-11.263,0.0,0.076,,74.924,162.091,,-74.924,-162.01500000000001,
INTEW,Ireland(East-West),2021-07-22 00:00:00+00:00,48,-420.4583333333333,-486.0,-536.0,-227.19999999999985,-430.69047619047615,-325.9583333333333,,0.0,100.0,0.0,0.0,0.5681818181818182,,95.53571428571429,82.85984848484848,,0.0,10.091000000000001,-10.091000000000001,0.0,0.076,,72.356,172.18200000000002,,-72.35600000000001,-172.106,
INTEW,Ireland(East-West),2021-07-23 00:00:00+00:00,48,-373.2916666666667,-536.0,-536.0,0.0,-408.51190476190476,-328.01630434782606,,0.0,79.16666666666666,20.833333333333336,0.0,0.5434782608695652,,92.55952380952381,82.69927536231883,,0.0,8.959,-8.959,0.0,0.076,,68.63,181.14100000000002,,-68.63,-181.065,
INTEW,Ireland(East-West),2021-07-24 00:00:00+00:00,48,-403.6666666666667,-536.0,-536.0,-104.0,-399.9345238095238,-331.16840277777777,,0.0,100.0,0.0,0.0,0.5208333333333333,,93.45238095238095,83.42013888888889,,0.0,9.688,-9.688,0.0,0.076,,67.18900000000001,190.829,,-67.189,-190.75300000000001,
INTEW,Ireland(East-West),2021-07-25 00:00:00+00:00,48,-466.0833333333333,-535.0,-536.0,-335.99999999999983,-433.9166666666667,-336.565,,0.0,100.0,0.0,0.0,0.5,,97.02380952380952,84.08333333333333,,0.0,11.186,-11.186,0.0,0.076,,72.898,202.01500000000001,,-72.898,-201.93900000000002,
INTEW,Ireland(East-West),2021-07-26 00:00:00+00:00,48,-319.0,-322.0,-536.0,-23.39999999999999,-417.67857142857144,-335.8894230769231,,0.0,95.83333333333334,4.166666666666666,0.0,0.4807692307692308,,96.42857142857143,84.53525641025641,,0.0,7.656000000000001,-7.656000000000001,0.0,0.076,,70.17,209.67100000000002,,-70.17,-209.595,
INTEW,Ireland(East-West),2021-07-27 00:00:00+00:00,48,-367.3333333333333,-536.0,-536.0,0.0,-402.73214285714283,-337.05401234567904,,0.0,79.16666666666666,20.833333333333336,0.0,0.4629629629629629,,93.45238095238095,84.33641975308642,,0.0,8.816,-8.816,0.0,0.076,,67.659,218.48700000000002,,-67.659,-218.411,
INTEW,Ireland(East-West),2021-07-28 00:00:00+00:00,48,-82.70833333333333,-23.0,-279.8,0.0,-347.50595238095235,-327.9702380952381,,4.166666666666666,64.58333333333334,31.25,0.5952380952380952,0.5952380952380952,,88.39285714285714,83.63095238095238,,0.012,1.997,-1.985,0.012,0.088,,58.393,220.484,,-58.381,-220.39600000000002,
INTEW,Ireland(East-West),2021-07-29 00:00:00+00:00,48,-358.5833333333333,-527.0,-536.0,0.0,-338.66666666666663,-329.0258620689655,,0.0,83.33333333333334,16.666666666666664,0.5952380952380952,0.5747126436781609,,86.01190476190477,83.62068965517241,,0.0,8.606,-8.606,0.012,0.088,,56.908,229.09,,-56.896,-229.002,
INTEW,Ireland(East-West),2021-07-30 00:00:00+00:00,48,-323.0833333333333,-440.0,-536.0,0.0,-331.49404761904765,-328.8277777777778,-328.8277777777778,0.0,77.08333333333334,22.916666666666664,0.5952380952380952,0.5555555555555556,0.5555555555555556,85.71428571428571,83.40277777777779,83.40277777777779,0.0,7.7540000000000004,-7.7540000000000004,0.012,0.088,0.088,55.702999999999996,236.84400000000002,236.84400000000002,-55.691,-236.756,-236.756
INTEW,Ireland(East-West),2021-07-31 00:00:00+00:00,48,-216.58333333333334,-108.0,-517.2,0.0,-304.76785714285717,-323.6791666666667,-325.2069892473118,0.0,79.16666666666666,20.833333333333336,0.5952380952380952,0.5555555555555556,0.5376344086021506,82.73809523809523,82.98611111111111,83.26612903225806,0.0,5.198,-5.198,0.012,0.088,0.088,51.213,233.137,242.042,-51.201,-233.049,-241.954
INTEW,Ireland(East-West),2021-08-01 00:00:00+00:00,48,-149.58333333333334,-92.0,-421.0,0.0,-259.5535714285714,-322.59861111111115,-319.71875,0.0,75.0,25.0,0.5952380952380952,0.4166666666666667,0.5208333333333333,79.16666666666666,83.33333333333334,83.0078125,0.0,3.5900000000000003,-3.5900000000000003,0.012,0.043000000000000003,0.088,43.617000000000004,232.314,245.632,-43.605,-232.27100000000002,-245.544
INTEW,Ireland(East-West),2021-08-02 00:00:00+00:00,48,-366.5,-407.0,-536.0,-126.59999999999992,-266.3392857142857,-332.4902777777778,-321.1363636363636,0.0,100.0,0.0,0.5952380952380952,0.4166666666666667,0.5050505050505051,79.76190476190477,85.13888888888889,83.52272727272727,0.0,8.796000000000001,-8.796000000000001,0.012,0.043000000000000003,0.088,44.757,239.43600000000004,254.42800000000003,-44.745000000000005,-239.393,-254.34
