interconnectorId,interconnectorName,season,granularity,wind_metric,wind_metric_label,flow_metric,flow_metric_label,observations,pearson_corr,spearman_corr,wind_mean_mw,wind_p10_mw,wind_p90_mw,flow_mean_mw,flow_p10_mw,flow_p90_mw
INTIRL,Northern Ireland(Moyle),Autumn,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,455,-0.16110717999677626,-0.17493179069613726,7311.240373339913,2359.0603616666667,12158.771563333334,237.85003839823455,16.541666666666682,427.19166666666666
INTIRL,Northern Ireland(Moyle),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,455,0.16754245018986513,0.18539200828316502,8190.748890077996,2417.2430600000002,14117.641137509438,-174.6311943375773,-427.19166666666666,169.125
INTIRL,Northern Ireland(Moyle),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,455,0.18318768862828125,0.20465621645658527,8190.748890077996,2417.2430600000002,14117.641137509438,63.2188440606572,0.0,201.25833333333355
INTIRL,Northern Ireland(Moyle),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,455,-0.14180389088264922,-0.1590341239262582,8190.748890077996,2417.2430600000002,14117.641137509438,237.85003839823455,16.541666666666682,427.19166666666666
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,368,0.15766293105392812,0.16963950433018435,5976.249259824265,1823.2395295833335,10804.336834166666,-208.88601986804355,-432.6166666666667,117.32916666666672
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,368,0.15982685392892357,0.21667265740188013,5976.249259824265,1823.2395295833335,10804.336834166666,48.65048737917119,0.0,170.77916666666667
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,368,-0.1419947133394235,-0.1496191470289009,5976.249259824265,1823.2395295833335,10804.336834166666,257.53650724721473,35.304166666666674,432.6166666666667
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,368,0.1478541799701403,0.1642911536046341,6471.388133615084,1850.1170662499999,12218.973320080444,-208.88601986804355,-432.6166666666667,117.32916666666672
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,368,0.14053171624250682,0.20271868363934833,6471.388133615084,1850.1170662499999,12218.973320080444,48.65048737917119,0.0,170.77916666666667
INTIRL,Northern Ireland(Moyle),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,368,-0.13824039070841362,-0.14581161056271982,6471.388133615084,1850.1170662499999,12218.973320080444,257.53650724721473,35.304166666666674,432.6166666666667
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,429,0.0395179131215797,0.05770999278678105,4765.992531408639,1524.9193916666668,8668.640725000001,-204.09721638213776,-419.39166666666665,42.208333333333286
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,429,0.11866414910746441,0.06665258694087463,4765.992531408639,1524.9193916666668,8668.640725000001,30.46205885798855,0.0,113.59166666666664
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,429,-0.007136573994411236,-0.03992739174991016,4765.992531408639,1524.9193916666668,8668.640725000001,234.5592752401263,1.2583333333333349,419.39166666666665
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,429,0.03154229257553974,0.05988788036584473,5305.889908752082,1524.9628,10498.455566666666,-204.09721638213776,-419.39166666666665,42.208333333333286
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,429,0.1085818658838685,0.058999785178504245,5305.889908752082,1524.9628,10498.455566666666,30.46205885798855,0.0,113.59166666666664
INTIRL,Northern Ireland(Moyle),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,429,-0.0008897375465281414,-0.04320212381806943,5305.889908752082,1524.9628,10498.455566666666,234.5592752401263,1.2583333333333349,419.39166666666665
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,392,0.07464452403322736,0.10722677012130766,8915.189880037435,3849.949284166667,13295.804296666669,-108.49565557606022,-403.4916666666667,184.6125000000001
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,392,0.013454973217973072,0.10576862053661157,8915.189880037435,3849.949284166667,13295.804296666669,88.56852203647418,0.0,225.06250000000006
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,392,-0.11062274679232716,-0.0989710329104551,8915.189880037435,3849.949284166667,13295.804296666669,197.06417761253437,9.233333333333334,403.4916666666667
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,392,0.09165584881429541,0.12649611845912356,9767.087746548437,3913.359862083291,15114.978378469605,-108.49565557606022,-403.4916666666667,184.6125000000001
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,392,0.019674783057982297,0.12087944059801098,9767.087746548437,3913.359862083291,15114.978378469605,88.56852203647418,0.0,225.06250000000006
INTIRL,Northern Ireland(Moyle),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,392,-0.13368034019194883,-0.12270083239588614,9767.087746548437,3913.359862083291,15114.978378469605,197.06417761253437,9.233333333333334,403.4916666666667
INTNED,Netherlands(BritNed),Autumn,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,455,-0.1674679713375613,-0.15937742496687582,7311.240373339913,2359.0603616666667,12158.771563333334,158.74790051145277,-533.9083333333333,846.825
INTNED,Netherlands(BritNed),Autumn,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,455,-0.18332620464526683,-0.18214726034064654,7311.240373339913,2359.0603616666667,12158.771563333334,405.8214820178281,4.791666666666667,851.6833333333334
INTNED,Netherlands(BritNed),Autumn,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,455,0.1229390839161401,0.12519170540654762,7311.240373339913,2359.0603616666667,12158.771563333334,247.0735815063752,0.0,621.0416666666666
INTNED,Netherlands(BritNed),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,455,-0.192370316309874,-0.18039611607198233,8190.748890077996,2417.2430600000002,14117.641137509438,158.74790051145277,-533.9083333333333,846.825
INTNED,Netherlands(BritNed),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,455,-0.20687988138315191,-0.1991117659721926,8190.748890077996,2417.2430600000002,14117.641137509438,405.8214820178281,4.791666666666667,851.6833333333334
INTNED,Netherlands(BritNed),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,455,0.14571548893195058,0.14559812021845536,8190.748890077996,2417.2430600000002,14117.641137509438,247.0735815063752,0.0,621.0416666666666
INTNED,Netherlands(BritNed),Spring,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,368,-0.06528092277567223,-0.04227277173709861,5976.249259824265,1823.2395295833335,10804.336834166666,298.9646216474614,-354.88749999999993,871.3476950354611
INTNED,Netherlands(BritNed),Spring,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,368,-0.02431291733589839,-0.011321226761548859,5976.249259824265,1823.2395295833335,10804.336834166666,488.6611378269584,104.39583333333333,874.733510638298
INTNED,Netherlands(BritNed),Spring,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,368,0.1051373948885026,0.0840552748935499,5976.249259824265,1823.2395295833335,10804.336834166666,189.69651617949697,0.0,507.6291666666667
INTNED,Netherlands(BritNed),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,368,-0.10756551246896566,-0.07010719741151175,6471.388133615084,1850.1170662499999,12218.973320080444,298.9646216474614,-354.88749999999993,871.3476950354611
INTNED,Netherlands(BritNed),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,368,-0.06469853101768147,-0.039176359172569106,6471.388133615084,1850.1170662499999,12218.973320080444,488.6611378269584,104.39583333333333,874.733510638298
INTNED,Netherlands(BritNed),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,368,0.14195925397365858,0.11217477983756452,6471.388133615084,1850.1170662499999,12218.973320080444,189.69651617949697,0.0,507.6291666666667
INTNED,Netherlands(BritNed),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,429,-0.4510459353026803,-0.42995940663920096,4765.992531408639,1524.9193916666668,8668.640725000001,123.79746726018696,-401.0,776.4083333333332
INTNED,Netherlands(BritNed),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,429,-0.38039896459302136,-0.3587446691531248,4765.992531408639,1524.9193916666668,8668.640725000001,379.2321407281861,0.16666666666666666,776.4083333333332
INTNED,Netherlands(BritNed),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,429,0.40668297903297757,0.371967911633111,4765.992531408639,1524.9193916666668,8668.640725000001,255.4346734679991,0.0,546.3166666666666
INTNED,Netherlands(BritNed),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,429,-0.48649615043979066,-0.4589022082825943,5305.889908752082,1524.9628,10498.455566666666,123.79746726018696,-401.0,776.4083333333332
INTNED,Netherlands(BritNed),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,429,-0.40007629502829156,-0.3777235355939577,5305.889908752082,1524.9628,10498.455566666666,379.2321407281861,0.16666666666666666,776.4083333333332
INTNED,Netherlands(BritNed),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,429,0.4513946562335213,0.4028838021587375,5305.889908752082,1524.9628,10498.455566666666,255.4346734679991,0.0,546.3166666666666
INTNED,Netherlands(BritNed),Winter,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,392,-0.15514542816140037,-0.1571062805475566,8915.189880037435,3849.949284166667,13295.804296666669,405.9370479929561,-38.05053191489361,918.4541666666668
INTNED,Netherlands(BritNed),Winter,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,392,-0.10771857456089026,-0.11811535767532111,8915.189880037435,3849.949284166667,13295.804296666669,502.6194346444252,0.3791666666666667,918.4541666666668
INTNED,Netherlands(BritNed),Winter,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,392,0.18752206795129436,0.23287155804042203,8915.189880037435,3849.949284166667,13295.804296666669,96.6823866514691,0.0,292.41666666666674
INTNED,Netherlands(BritNed),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,392,-0.22755229829887907,-0.21216781730230327,9767.087746548437,3913.359862083291,15114.978378469605,405.9370479929561,-38.05053191489361,918.4541666666668
INTNED,Netherlands(BritNed),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,392,-0.17785793252964588,-0.17322571743671306,9767.087746548437,3913.359862083291,15114.978378469605,502.6194346444252,0.3791666666666667,918.4541666666668
INTNED,Netherlands(BritNed),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,392,0.2362808952423825,0.24767532362695852,9767.087746548437,3913.359862083291,15114.978378469605,96.6823866514691,0.0,292.41666666666674
INTNEM,Belgium (Nemolink),Autumn,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,455,-0.17960411991847613,-0.19369620463789985,7311.240373339913,2359.0603616666667,12158.771563333334,307.0490430168044,-427.18333333333334,890.7666666666667
INTNEM,Belgium (Nemolink),Autumn,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,455,-0.1717126421673042,-0.17513152234865617,7311.240373339913,2359.0603616666667,12158.771563333334,470.13417057041016,3.575,895.8333333333334
INTNEM,Belgium (Nemolink),Autumn,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,455,0.15708584389059965,0.19966331140169594,7311.240373339913,2359.0603616666667,12158.771563333334,163.08512755360584,0.0,488.57500000000005
INTNEM,Belgium (Nemolink),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,455,-0.19120650588350077,-0.20483537284075853,8190.748890077996,2417.2430600000002,14117.641137509438,307.0490430168044,-427.18333333333334,890.7666666666667
INTNEM,Belgium (Nemolink),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,455,-0.18563942780603596,-0.18552186839985182,8190.748890077996,2417.2430600000002,14117.641137509438,470.13417057041016,3.575,895.8333333333334
INTNEM,Belgium (Nemolink),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,455,0.16306513167380013,0.20872241426075333,8190.748890077996,2417.2430600000002,14117.641137509438,163.08512755360584,0.0,488.57500000000005
INTNEM,Belgium (Nemolink),Spring,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,368,-0.08681658548319218,-0.09625578313358335,5976.249259824265,1823.2395295833335,10804.336834166666,370.0433117232434,-253.42499999999998,864.9458333333333
INTNEM,Belgium (Nemolink),Spring,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,368,-0.06639055599804106,-0.06406938510862094,5976.249259824265,1823.2395295833335,10804.336834166666,516.4258265503291,160.46250000000003,864.9458333333333
INTNEM,Belgium (Nemolink),Spring,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,368,0.09972482006806416,0.1400003249152476,5976.249259824265,1823.2395295833335,10804.336834166666,146.38251482708577,0.0,429.2083333333334
INTNEM,Belgium (Nemolink),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,368,-0.12398106113154636,-0.12667809824111076,6471.388133615084,1850.1170662499999,12218.973320080444,370.0433117232434,-253.42499999999998,864.9458333333333
INTNEM,Belgium (Nemolink),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,368,-0.10551344031001388,-0.09210715311766,6471.388133615084,1850.1170662499999,12218.973320080444,516.4258265503291,160.46250000000003,864.9458333333333
INTNEM,Belgium (Nemolink),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,368,0.1291160654582476,0.17021958435747908,6471.388133615084,1850.1170662499999,12218.973320080444,146.38251482708577,0.0,429.2083333333334
INTNEM,Belgium (Nemolink),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,429,-0.37490334189823976,-0.37052063668587726,4765.992531408639,1524.9193916666668,8668.640725000001,243.3912900560912,-416.31666666666666,879.325
INTNEM,Belgium (Nemolink),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,429,-0.3657044701643765,-0.34674105016571666,4765.992531408639,1524.9193916666668,8668.640725000001,451.1109835277273,56.30000000000001,879.325
INTNEM,Belgium (Nemolink),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,429,0.34378560195829905,0.3530015633156587,4765.992531408639,1524.9193916666668,8668.640725000001,207.71969347163608,0.0,515.8166666666666
INTNEM,Belgium (Nemolink),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,429,-0.396911306131986,-0.3858781226442917,5305.889908752082,1524.9628,10498.455566666666,243.3912900560912,-416.31666666666666,879.325
INTNEM,Belgium (Nemolink),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,429,-0.38024553178264076,-0.35526547229717914,5305.889908752082,1524.9628,10498.455566666666,451.1109835277273,56.30000000000001,879.325
INTNEM,Belgium (Nemolink),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,429,0.37301277917484754,0.3751471052388032,5305.889908752082,1524.9628,10498.455566666666,207.71969347163608,0.0,515.8166666666666
INTNEM,Belgium (Nemolink),Winter,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,392,-0.12172942987857589,-0.13372057088951947,8915.189880037435,3849.949284166667,13295.804296666669,413.21793282916,-224.36666666666662,887.8625000000002
INTNEM,Belgium (Nemolink),Winter,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,392,-0.10020270229735849,-0.09609936438479384,8915.189880037435,3849.949284166667,13295.804296666669,532.9008925556037,94.53750000000001,887.8625000000002
INTNEM,Belgium (Nemolink),Winter,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,392,0.13852831113481118,0.18269544739101545,8915.189880037435,3849.949284166667,13295.804296666669,119.68295972644376,0.0,329.2916666666667
INTNEM,Belgium (Nemolink),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,392,-0.18909767523362667,-0.18658015080809068,9767.087746548437,3913.359862083291,15114.978378469605,413.21793282916,-224.36666666666662,887.8625000000002
INTNEM,Belgium (Nemolink),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,392,-0.15682689534440516,-0.14793999685669765,9767.087746548437,3913.359862083291,15114.978378469605,532.9008925556037,94.53750000000001,887.8625000000002
INTNEM,Belgium (Nemolink),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,392,0.21324297123836572,0.23178768368115923,9767.087746548437,3913.359862083291,15114.978378469605,119.68295972644376,0.0,329.2916666666667
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,425,-0.19077460470375893,-0.3076483891176644,7549.4195671442985,2793.5465583333335,12256.1386425,746.413538027607,-353.8083333333333,1398.0
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,425,-0.20507002374432254,-0.29005739737338837,7549.4195671442985,2793.5465583333335,12256.1386425,856.0886298090003,0.0,1398.0
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,425,0.1075421742275738,0.2849401983602973,7549.4195671442985,2793.5465583333335,12256.1386425,109.67509178139342,0.0,471.3416666666671
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,425,-0.15934075469185924,-0.27426455894983137,8484.995144573699,2894.3279116666695,14258.248307938771,746.413538027607,-353.8083333333333,1398.0
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,425,-0.17993420876460886,-0.2604232608846318,8484.995144573699,2894.3279116666695,14258.248307938771,856.0886298090003,0.0,1398.0
INTNSL,North Sea Link (INTNSL),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,425,0.07224295253919664,0.25057895267300306,8484.995144573699,2894.3279116666695,14258.248307938771,109.67509178139342,0.0,471.3416666666671
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,368,-0.233251191525711,-0.27226302154990856,5976.249259824265,1823.2395295833335,10804.336834166666,888.4194536057596,14.154166666666722,1398.0
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,368,-0.21675736818729688,-0.2563386822414492,5976.249259824265,1823.2395295833335,10804.336834166666,954.0196075535601,222.81666666666666,1398.0
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,368,0.22377958637366555,0.2605401578359685,5976.249259824265,1823.2395295833335,10804.336834166666,65.60015394780062,0.0,247.7166666666667
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,368,-0.24530914803871182,-0.2680189461941597,6471.388133615084,1850.1170662499999,12218.973320080444,888.4194536057596,14.154166666666722,1398.0
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,368,-0.225604188430875,-0.25122114992357036,6471.388133615084,1850.1170662499999,12218.973320080444,954.0196075535601,222.81666666666666,1398.0
INTNSL,North Sea Link (INTNSL),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,368,0.24118847094807622,0.25692402245076584,6471.388133615084,1850.1170662499999,12218.973320080444,65.60015394780062,0.0,247.7166666666667
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,367,-0.29971364572760145,-0.28701850595872136,5036.573339507646,1921.2724500000002,8990.241617500002,876.1232448187853,-0.21666666666666587,1398.6
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,367,-0.2780711433145431,-0.2740174551982306,5036.573339507646,1921.2724500000002,8990.241617500002,949.9264918669232,179.12500000000006,1398.6
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,367,0.2817204417268416,0.20906206355970736,5036.573339507646,1921.2724500000002,8990.241617500002,73.80324704813806,0.0,254.2666666666669
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,367,-0.2833446136561771,-0.2578784541665967,5665.305731325095,1939.5462750000002,10717.55775000001,876.1232448187853,-0.21666666666666587,1398.6
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,367,-0.260105143228564,-0.24456362000106716,5665.305731325095,1939.5462750000002,10717.55775000001,949.9264918669232,179.12500000000006,1398.6
INTNSL,North Sea Link (INTNSL),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,367,0.27416546452367513,0.19221132102985902,5665.305731325095,1939.5462750000002,10717.55775000001,73.80324704813806,0.0,254.2666666666669
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,392,-0.17461593208516082,-0.16953458612077177,8915.189880037435,3849.949284166667,13295.804296666669,863.1668950825011,222.47083333333333,1398.0
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,392,-0.11682583200752616,-0.12617582678738165,8915.189880037435,3849.949284166667,13295.804296666669,924.8754274316111,409.15833333333336,1398.0
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,392,0.25575629923985105,0.3340304313042363,8915.189880037435,3849.949284166667,13295.804296666669,61.70853234910985,0.0,213.1000000000001
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,392,-0.13137763396616406,-0.12651041742491334,9767.087746548437,3913.359862083291,15114.978378469605,863.1668950825011,222.47083333333333,1398.0
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,392,-0.07312259511329548,-0.08589844905786202,9767.087746548437,3913.359862083291,15114.978378469605,924.8754274316111,409.15833333333336,1398.0
INTNSL,North Sea Link (INTNSL),Winter,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,392,0.22757852508131027,0.283715087505864,9767.087746548437,3913.359862083291,15114.978378469605,61.70853234910985,0.0,213.1000000000001
INTVKL,Denmark (Viking link),Autumn,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,182,0.02751740788596359,0.05060757556002552,7776.404793569836,2787.5677958333335,13139.023210833335,334.92826286032806,-639.5124999999999,1125.5541666666668
INTVKL,Denmark (Viking link),Autumn,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,182,0.05890821647755611,0.06960241457117246,7776.404793569836,2787.5677958333335,13139.023210833335,593.9987756808409,32.904166666666676,1135.3041666666668
INTVKL,Denmark (Viking link),Autumn,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,182,0.019149665113511946,-0.0004746926089192129,7776.404793569836,2787.5677958333335,13139.023210833335,259.0705128205128,0.0,746.2375000000002
INTVKL,Denmark (Viking link),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,182,0.039816436325206796,0.06774848193197981,9070.568952618334,2823.915400833331,15713.88102627371,334.92826286032806,-639.5124999999999,1125.5541666666668
INTVKL,Denmark (Viking link),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,182,0.07152490835020744,0.08830634007608186,9070.568952618334,2823.915400833331,15713.88102627371,593.9987756808409,32.904166666666676,1135.3041666666668
INTVKL,Denmark (Viking link),Autumn,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,182,0.008876126114046848,-0.01041419502141539,9070.568952618334,2823.915400833331,15713.88102627371,259.0705128205128,0.0,746.2375000000002
INTVKL,Denmark (Viking link),Spring,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,184,-0.15010120738499644,-0.12195855368241966,6291.052082267053,2184.4797187500003,11001.531355416666,333.87774692816635,-274.125,1108.5291666666674
INTVKL,Denmark (Viking link),Spring,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,184,-0.1286786220128398,-0.10259749514853717,6291.052082267053,2184.4797187500003,11001.531355416666,504.724411231884,0.11666666666666684,1108.5291666666674
INTVKL,Denmark (Viking link),Spring,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,184,0.13779369377347983,0.12569948991432334,6291.052082267053,2184.4797187500003,11001.531355416666,170.8466643037177,0.0,448.8250000000001
INTVKL,Denmark (Viking link),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,184,-0.13211142535919373,-0.1081675029370026,6996.192266408972,2304.5156456834648,12758.17296102814,333.87774692816635,-274.125,1108.5291666666674
INTVKL,Denmark (Viking link),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,184,-0.10070562080753091,-0.0821876580387116,6996.192266408972,2304.5156456834648,12758.17296102814,504.724411231884,0.11666666666666684,1108.5291666666674
INTVKL,Denmark (Viking link),Spring,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,184,0.14742302059903759,0.12630432864010357,6996.192266408972,2304.5156456834648,12758.17296102814,170.8466643037177,0.0,448.8250000000001
INTVKL,Denmark (Viking link),Summer,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,184,-0.33436642698388136,-0.3051072214939981,5527.925295199275,2336.4969208333337,9345.998569166666,229.5298913043478,-236.34166666666667,826.1583333333335
INTVKL,Denmark (Viking link),Summer,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,184,-0.25876893742178064,-0.24931600781458504,5527.925295199275,2336.4969208333337,9345.998569166666,470.5876358695652,5.829166666666672,854.6208333333337
INTVKL,Denmark (Viking link),Summer,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,184,0.3219495883943318,0.2780196117716202,5527.925295199275,2336.4969208333337,9345.998569166666,241.0577445652174,0.0,501.2958333333334
INTVKL,Denmark (Viking link),Summer,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,184,-0.33754117742231843,-0.31475950726739294,6501.647026804344,2429.6605015740706,12300.524481109645,229.5298913043478,-236.34166666666667,826.1583333333335
