wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,observations,mean_wind_mw,min_wind_mw,max_wind_mw,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),60_80pct,4655,9250.68988481203,7612.539400000001,10784.568000000005,630.4133190118152,788.0,803.3052631578947,172.89194414607948,1467.287,3269,1377,9,70.22556390977444,29.58109559613319,0.1933404940923738
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),highest_20pct,7150,12936.35920718881,10784.7864,17142.889999999996,443.7507692307692,558.0,718.2145454545455,274.4637762237762,1586.4089999999999,4665,2466,19,65.24475524475525,34.48951048951049,0.26573426573426573
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),lowest_20pct,61,2181.7937278688523,955.9150000000004,2821.9242000000004,-475.57377049180326,-514.0,0.0,475.57377049180326,-14.505,0,61,0,0.0,100.0,0.0
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),20_40pct,301,4055.477618604651,2837.0536,5010.9938,-339.3421926910299,-514.0,39.95348837209303,379.2956810631229,-51.071,35,259,7,11.627906976744185,86.04651162790698,2.3255813953488373
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),40_60pct,530,6482.2545132075475,5044.7214,7611.486599999997,-247.56981132075472,-469.0,72.09433962264151,319.66415094339624,-65.606,127,383,20,23.962264150943398,72.26415094339622,3.7735849056603774
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),60_80pct,906,9155.860894481237,7612.539400000001,10781.907800000004,-294.0551876379691,-513.0,56.63134657836645,350.68653421633553,-133.207,153,698,55,16.887417218543046,77.04194260485652,6.070640176600441
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),highest_20pct,1130,13108.185306725663,10784.7864,17142.889999999996,-251.58230088495574,-413.0,60.6353982300885,312.21769911504424,-142.144,275,851,4,24.336283185840706,75.30973451327434,0.35398230088495575
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),lowest_20pct,1613,1735.6276704277745,-114.5882,2830.094000000002,402.548047117173,596.0,516.5691258524489,114.02107873527588,324.655,1024,586,3,63.48419094854309,36.329820210787354,0.18598884066955984
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),20_40pct,2039,3987.7803210397255,2831.1780000000003,5018.455600000001,278.1265326140265,220.0,398.3727317312408,120.24619911721432,283.55,1219,819,1,59.78420794507111,40.16674840608142,0.04904364884747425
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),40_60pct,3342,6316.508016277678,5019.123599999999,7611.486599999997,214.64512268102933,72.0,353.8258527827648,139.1807301017355,358.67199999999997,1765,1571,6,52.81268701376421,47.00777977259126,0.17953321364452424
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),60_80pct,4655,9250.68988481203,7612.539400000001,10784.568000000005,236.05843179377013,46.0,373.1471535982814,137.08872180451127,549.426,2403,2249,3,51.6219119226638,48.31364124597207,0.06444683136412459
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),highest_20pct,7150,12936.35920718881,10784.7864,17142.889999999996,181.50181818181818,-4.0,335.2002797202797,153.69846153846154,648.869,3386,3757,7,47.35664335664336,52.545454545454554,0.0979020979020979
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),lowest_20pct,1613,1735.6276704277745,-114.5882,2830.094000000002,-110.88654680719156,-154.0,97.44327340359578,208.32982021078735,-89.43,625,951,37,38.74767513949163,58.95846249225046,2.2938623682579045
