wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,observations,mean_wind_mw,min_wind_mw,max_wind_mw,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct
wind_actual_mw,Actual wind output,All,INTNED,Netherlands(BritNed),60_80pct,15705,9147.22514184018,7611.787199999998,10784.568000000005,208.39554282075773,274.0,419.95797516714424,211.56243234638652,1636.426,9067,5147,1491,57.733205985354985,32.77300222858962,9.493791786055397
wind_actual_mw,Actual wind output,All,INTNED,Netherlands(BritNed),highest_20pct,15710,12713.216694793125,10784.598000000004,17142.889999999996,139.60407383831955,104.0,379.9451304901337,240.34105665181414,1096.59,8265,5662,1783,52.60980267345639,36.04073838319542,11.349458943348186
wind_actual_mw,Actual wind output,All,INTNEM,Belgium (Nemolink),lowest_20pct,15712,1651.2823973523423,-115.2388,2830.466,467.4784877800407,740.0,588.0400967413442,120.56160896130346,3672.511,12084,3383,245,76.90936863543789,21.531313645621182,1.5593177189409368
wind_actual_mw,Actual wind output,All,INTNEM,Belgium (Nemolink),20_40pct,15705,3893.593370518943,2830.6159999999995,5018.745599999998,382.95893027698185,586.0,518.3831900668577,135.42425978987583,3007.185,11364,3963,378,72.35912129894938,25.23400191021968,2.4068767908309456
wind_actual_mw,Actual wind output,All,INTNEM,Belgium (Nemolink),40_60pct,15712,6261.010603245926,5018.818,7611.486599999997,289.78716904276985,453.0,461.99643584521385,172.209266802444,2276.568,10423,4789,500,66.33783095723014,30.47988798370672,3.1822810590631363
wind_actual_mw,Actual wind output,All,INTNEM,Belgium (Nemolink),60_80pct,15705,9147.22514184018,7611.787199999998,10784.568000000005,282.36179560649475,424.0,452.8753900031837,170.51359439668894,2217.246,10378,4802,525,66.08086596625279,30.57624960203757,3.3428844317096464
wind_actual_mw,Actual wind output,All,INTNEM,Belgium (Nemolink),highest_20pct,15710,12713.216694793125,10784.598000000004,17142.889999999996,229.56575429662635,348.0,434.68669637173775,205.1209420751114,1803.239,9818,5459,433,62.49522597071929,34.748567791215784,2.7562062380649266
wind_actual_mw,Actual wind output,All,INTNSL,North Sea Link (INTNSL),lowest_20pct,13349,1701.0301875196644,-115.2388,2830.466,971.6964566634205,1298.0,1013.2540265188404,41.557569855419885,6485.588000000001,11893,1333,123,89.09281594126901,9.985766724099184,0.9214173346318075
wind_actual_mw,Actual wind output,All,INTNSL,North Sea Link (INTNSL),20_40pct,14691,3899.859181948131,2830.6159999999995,5018.745599999998,979.1935198420801,1298.0,1029.898032809203,50.70451296712273,7192.666,12890,1411,390,87.74079368320741,9.6045197740113,2.654686542781295
wind_actual_mw,Actual wind output,All,INTNSL,North Sea Link (INTNSL),40_60pct,15148,6264.374092170584,5018.818,7611.486599999997,904.049643517296,1244.0,967.3628201742804,63.31317665698442,6847.272000000001,12994,1666,488,85.78030102983892,10.998151571164511,3.2215473989965675
wind_actual_mw,Actual wind output,All,INTNSL,North Sea Link (INTNSL),60_80pct,15241,9151.261751499247,7611.787199999998,10784.568000000005,788.0622006430025,1048.0,862.6032412571353,74.54104061413292,6005.428000000001,12656,2114,471,83.0391706580933,13.870480939570895,3.0903484023358048
wind_actual_mw,Actual wind output,All,INTNSL,North Sea Link (INTNSL),highest_20pct,15653,12717.831889554718,10784.598000000004,17142.889999999996,581.1271960646521,740.0,738.2418705679422,157.1146745032901,4548.192,11643,3604,406,74.3819076215422,23.024340382035394,2.593751996422411
wind_actual_mw,Actual wind output,All,INTVKL,Denmark (Viking link),lowest_20pct,5535,1770.1069489792233,-114.5882,2829.604,456.9192411924119,698.0,600.7342366757001,143.81499548328816,1264.524,3898,1312,325,70.4245709123758,23.703703703703706,5.871725383920506
wind_actual_mw,Actual wind output,All,INTVKL,Denmark (Viking link),20_40pct,6848,3908.804903329439,2830.7489999999984,5018.455600000001,337.7283878504673,515.0,530.192464953271,192.46407710280374,1156.382,4223,1999,626,61.66764018691588,29.191004672897197,9.141355140186915
wind_actual_mw,Actual wind output,All,INTVKL,Denmark (Viking link),40_60pct,7348,6289.5456729178,5018.8512,7611.486599999997,318.5117038649973,432.0,527.2144801306478,208.70277626565053,1170.212,4473,2270,605,60.873707131192155,30.8927599346761,8.233532934131736
wind_actual_mw,Actual wind output,All,INTVKL,Denmark (Viking link),60_80pct,7123,9080.46271604661,7612.539400000001,10783.890000000005,315.746174364734,450.0,551.3620665449951,235.6158921802611,1124.53,4293,2431,399,60.26954934718517,34.12887828162291,5.601572371191914
wind_actual_mw,Actual wind output,All,INTVKL,Denmark (Viking link),highest_20pct,8090,12861.887769270705,10784.7864,17142.889999999996,356.53325092707047,536.0,585.2474660074166,228.7142150803461,1442.177,5029,2613,448,62.163164400494445,32.29913473423981,5.53770086526576
wind_actual_mw,Actual wind output,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,15712,1651.2823973523423,-115.2388,2830.466,2916.7809317718943,3684.0,3311.9643584521386,395.1834266802444,22914.231,12931,2776,5,82.30015274949083,17.668024439918533,0.03182281059063136
wind_actual_mw,Actual wind output,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,15705,3893.593370518943,2830.6159999999995,5018.745599999998,2856.055651066539,3472.0,3261.1628143903217,405.10716332378223,22427.177,12895,2806,4,82.10760904170647,17.86692136262337,0.025469595670168738
wind_actual_mw,Actual wind output,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,15712,6261.010603245926,5018.818,7611.486599999997,2475.2856415478614,3014.0,2956.9727596741345,481.68711812627294,19445.844,12487,3222,3,79.47428716904277,20.50661914460285,0.019093686354378817
wind_actual_mw,Actual wind output,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,15705,9147.22514184018,7611.787199999998,10784.568000000005,2032.4971665074818,2294.0,2540.4933460681314,507.99617956064947,15960.184,11900,3804,1,75.772047118752,24.221585482330468,0.006367398917542184
wind_actual_mw,Actual wind output,All,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,15710,12713.216694793125,10784.598000000004,17142.889999999996,1597.0171865054106,1801.0,2300.727943984723,703.7107574793125,12544.57,10810,4894,6,68.80967536600892,31.152132399745387,0.03819223424570337
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),lowest_20pct,2782,3105.679382099209,-114.5882,5117.9436,354.51042415528394,177.0,411.55787203450757,57.04744787922358,493.124,1575,377,830,56.61394680086269,13.551401869158877,29.834651329978435
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),20_40pct,2846,6603.86430484891,5124.1598,7990.193400000002,365.09768095572736,410.0,462.3323963457484,97.23471539002108,519.534,1811,526,509,63.63316936050597,18.48208011243851,17.884750527055516
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),40_60pct,2861,9253.601243341489,7990.385200000006,10593.157400000004,340.94582313876265,298.0,437.60782943026913,96.66200629150647,487.723,1748,554,559,61.0975183502272,19.363858790632644,19.538622859140162
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),60_80pct,2479,11605.634068011295,10595.549000000005,12700.3222,342.27027027027026,224.0,416.35901573215006,74.0887454618798,424.24399999999997,1441,472,566,58.128277531262604,19.039935457845907,22.83178701089149
wind_actual_mw,Actual wind output,Winter,INTELEC,Eleclink (INTELEC),highest_20pct,3527,14108.839388772327,12701.308599999998,17142.889999999996,301.53671675645023,178.0,402.8789339381911,101.34221718174085,531.76,1996,743,788,56.59200453643323,21.06606180890275,22.34193365466402
wind_actual_mw,Actual wind output,Winter,INTEW,Ireland(East-West),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,-91.30887825624667,0.0,78.71026049973419,170.01913875598086,-171.752,1082,1847,833,28.761297182349814,49.09622541201489,22.1424774056353
wind_actual_mw,Actual wind output,Winter,INTEW,Ireland(East-West),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,-87.74787234042553,0.0,62.22712765957447,149.975,-164.966,978,1774,1008,26.01063829787234,47.180851063829785,26.80851063829787
wind_actual_mw,Actual wind output,Winter,INTEW,Ireland(East-West),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,-111.87543252595155,-8.0,60.48496140537663,172.3603939313282,-210.15800000000002,885,1936,936,23.556028746340164,51.53047644397125,24.91349480968858
wind_actual_mw,Actual wind output,Winter,INTEW,Ireland(East-West),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,-70.0904495876563,0.0,73.02367650971003,143.11412609736632,-131.735,1045,1680,1034,27.799946794360203,44.6927374301676,27.5073157754722
wind_actual_mw,Actual wind output,Winter,INTEW,Ireland(East-West),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,-76.02871576708323,0.0,53.98989630417442,130.01861207125765,-142.972,1015,1684,1062,26.987503323584157,44.775325711247014,28.23717096516884
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,778.2769803296119,937.0,906.0398724082935,127.76289207868155,1463.939,2864,887,11,76.1297182349814,23.577884104199896,0.29239766081871343
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,658.0324468085106,774.0,831.7382978723405,173.70585106382978,1237.1009999999999,2678,1073,9,71.22340425531914,28.537234042553187,0.23936170212765956
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,639.409103007719,794.0,805.7391535799841,166.3300505722651,1201.1299999999999,2658,1092,7,70.74793718392336,29.06574394463668,0.18631887143997872
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,399.2072359670125,476.0,651.8845437616387,252.67730779462622,750.31,2350,1392,17,62.51662676243682,37.031125299281726,0.4522479382814578
wind_actual_mw,Actual wind output,Winter,INTFR,France(IFA),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,482.005317734645,718.0,778.0824248869982,296.0771071523531,906.411,2542,1216,3,67.58840733847381,32.33182664185057,0.07976601967561818
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),lowest_20pct,374,3782.847702673797,955.9150000000004,5117.9436,-360.47058823529414,-514.0,34.6524064171123,395.1229946524064,-67.408,37,330,7,9.893048128342247,88.23529411764706,1.8716577540106951
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),20_40pct,634,6753.19440126183,5145.450999999996,7990.193400000002,-250.1167192429022,-469.0,68.87381703470031,318.99053627760253,-79.287,147,457,30,23.186119873817034,72.08201892744479,4.73186119873817
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),40_60pct,732,9245.449845355191,7995.868400000005,10589.4422,-296.1639344262295,-514.0,58.5655737704918,354.7295081967213,-108.396,123,565,44,16.80327868852459,77.18579234972678,6.0109289617486334
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),60_80pct,518,11521.743437065637,10610.3272,12700.017000000003,-279.11196911196913,-462.0,58.17760617760618,337.2895752895753,-72.29,88,426,4,16.988416988416986,82.23938223938224,0.7722007722007722
wind_actual_mw,Actual wind output,Winter,INTGRNL,Ireland (Greenlink),highest_20pct,670,14126.268300298507,12703.159799999998,17142.889999999996,-236.27462686567165,-381.0,60.343283582089555,296.6179104477612,-79.152,195,474,1,29.1044776119403,70.74626865671641,0.1492537313432836
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,328.30728335991495,356.0,446.63370547581076,118.3264221158958,617.546,2298,1460,4,61.08452950558214,38.80914407230197,0.10632642211589581
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,222.95106382978724,76.0,358.8468085106383,135.89574468085107,419.14799999999997,1986,1767,7,52.819148936170215,46.99468085106383,0.18617021276595747
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,240.57652382219857,64.0,376.4461006121906,135.869576789992,451.923,1964,1793,0,52.27575192973117,47.724248070268835,0.0
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,156.4245810055866,-4.0,333.0869912210694,176.66241021548285,294.0,1741,2012,6,46.315509444001066,53.524873636605484,0.1596169193934557
wind_actual_mw,Actual wind output,Winter,INTIFA2,IFA2 (INTIFA2),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,203.4325977133741,-2.0,336.5578303642648,133.12523265089072,382.555,1808,1950,3,48.07232119117256,51.84791278915182,0.07976601967561818
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,-104.75863902179691,-154.0,98.3418394471026,203.10047846889952,-197.05100000000002,1454,2224,84,38.64965443912812,59.11749069643807,2.2328548644338118
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,-114.65957446808511,-170.0,90.08617021276596,204.74574468085106,-215.56,1347,2348,65,35.82446808510638,62.4468085106383,1.7287234042553192
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,-138.8022358264573,-236.0,80.08677136012776,218.88900718658505,-260.74,1248,2431,78,33.21799307958477,64.70588235294117,2.0761245674740483
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,-88.3830806065443,-94.0,91.27374301675978,179.65682362330406,-166.11599999999999,1511,2187,61,40.19686086725193,58.1803671189146,1.6227720138334665
wind_actual_mw,Actual wind output,Winter,INTIRL,Northern Ireland(Moyle),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,-96.8258441903749,-114.0,82.64397766551448,179.4698218558894,-182.081,1352,2272,137,35.94788620047859,60.40946556766818,3.6426482318532307
wind_actual_mw,Actual wind output,Winter,INTNED,Netherlands(BritNed),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,525.0520999468367,662.0,566.2376395534291,41.185539606592236,987.623,2883,298,581,76.6347687400319,7.9213184476342375,15.443912812333865
wind_actual_mw,Actual wind output,Winter,INTNED,Netherlands(BritNed),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,404.2691489361702,521.0,503.34840425531917,99.07925531914894,760.026,2648,662,450,70.42553191489361,17.606382978723403,11.96808510638298
wind_actual_mw,Actual wind output,Winter,INTNED,Netherlands(BritNed),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,406.850146393399,544.0,512.8171413361724,105.9669949427735,764.268,2610,674,473,69.47032206547777,17.93984562150652,12.589832313015703
wind_actual_mw,Actual wind output,Winter,INTNED,Netherlands(BritNed),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,437.4615589252461,556.0,527.4328278797552,89.97126895450918,822.2090000000001,2641,673,445,70.25804735301942,17.903697791965946,11.838254855014632
wind_actual_mw,Actual wind output,Winter,INTNED,Netherlands(BritNed),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,255.16617920765754,218.0,402.58760967827703,147.42143047061953,479.84000000000003,2170,937,654,57.69742089869716,24.913586812018078,17.388992289284765
wind_actual_mw,Actual wind output,Winter,INTNEM,Belgium (Nemolink),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,564.2083997873472,793.0,638.022860180755,73.81446039340776,1061.276,3173,571,18,84.34343434343434,15.178096757044127,0.4784688995215311
wind_actual_mw,Actual wind output,Winter,INTNEM,Belgium (Nemolink),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,353.9622340425532,511.0,487.25159574468086,133.28936170212765,665.449,2668,1050,42,70.95744680851064,27.925531914893615,1.1170212765957448
wind_actual_mw,Actual wind output,Winter,INTNEM,Belgium (Nemolink),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,395.3627894596753,568.0,509.99095022624437,114.62816076656907,742.689,2738,920,99,72.87729571466596,24.48762310354006,2.6350811817939848
wind_actual_mw,Actual wind output,Winter,INTNEM,Belgium (Nemolink),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,472.54535780792764,676.0,565.2061718542166,92.6608140462889,888.149,2938,741,80,78.15908486299547,19.71268954509178,2.128225591912743
wind_actual_mw,Actual wind output,Winter,INTNEM,Belgium (Nemolink),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,279.18000531773464,426.0,463.4496144642382,184.2696091465036,524.998,2459,1250,52,65.3815474607817,33.235841531507575,1.3826110077107152
wind_actual_mw,Actual wind output,Winter,INTNSL,North Sea Link (INTNSL),lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,1003.7400318979267,1256.0,1011.2599681020733,7.51993620414673,1888.035,3601,160,1,95.7203615098352,4.253056884635832,0.026581605528973953
wind_actual_mw,Actual wind output,Winter,INTNSL,North Sea Link (INTNSL),20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,947.2372340425532,1096.0,975.7069148936171,28.46968085106383,1780.806,3502,253,5,93.13829787234043,6.7287234042553195,0.13297872340425532
wind_actual_mw,Actual wind output,Winter,INTNSL,North Sea Link (INTNSL),40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,919.055097151983,1096.0,955.6907106734096,36.63561352142667,1726.4450000000002,3407,346,4,90.68405642800107,9.209475645461804,0.10646792653713069
wind_actual_mw,Actual wind output,Winter,INTNSL,North Sea Link (INTNSL),60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,741.8222931630753,1048.0,843.7924980047885,101.97020484171323,1394.255,3120,609,30,83.00079808459697,16.201117318435752,0.7980845969672785
wind_actual_mw,Actual wind output,Winter,INTNSL,North Sea Link (INTNSL),highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,705.4926881148631,1058.0,839.2778516352034,133.78516352034035,1326.679,3036,721,4,80.7232119117256,19.17043339537357,0.10635469290082426
wind_actual_mw,Actual wind output,Winter,INTVKL,Denmark (Viking link),lowest_20pct,1571,3043.072138255888,-114.5882,5117.9436,415.9681731381286,674.0,550.995544239338,135.0273711012094,326.743,1103,389,79,70.21005728835136,24.761298535964354,5.028644175684278
wind_actual_mw,Actual wind output,Winter,INTVKL,Denmark (Viking link),20_40pct,1751,6665.027415648201,5136.513000000004,7990.193400000002,263.8549400342661,436.0,482.97658480868074,219.12164477441462,231.005,1115,585,51,63.67789834380354,33.40948029697316,2.912621359223301
wind_actual_mw,Actual wind output,Winter,INTVKL,Denmark (Viking link),40_60pct,1832,9272.734869759825,7990.679,10593.157400000004,504.5131004366812,698.0,671.6746724890829,167.16157205240174,462.134,1330,460,42,72.59825327510917,25.109170305676855,2.292576419213974
wind_actual_mw,Actual wind output,Winter,INTVKL,Denmark (Viking link),60_80pct,1625,11622.219901292308,10598.752600000003,12700.3222,692.1206153846153,800.0,789.1458461538462,97.02523076923077,562.348,1301,283,41,80.06153846153846,17.415384615384617,2.523076923076923
wind_actual_mw,Actual wind output,Winter,INTVKL,Denmark (Viking link),highest_20pct,2005,13976.057876408977,12701.308599999998,17142.889999999996,668.6912718204488,826.0,783.3266832917706,114.63541147132169,670.3629999999999,1534,343,128,76.50872817955113,17.1072319201995,6.384039900249376
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,3762,3053.754270334928,-114.5882,5117.9436,3403.548644338118,3892.0,3577.3918128654973,173.84316852737905,6402.075,3349,413,0,89.02179691653376,10.97820308346624,0.0
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,3760,6561.576151489361,5121.379999999999,7990.193400000002,2741.0936170212767,2931.0,3005.70585106383,264.6122340425532,5153.256,3163,595,2,84.12234042553192,15.824468085106384,0.05319148936170213
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,3757,9312.00615310088,7990.385200000006,10595.528000000002,2798.5190311418687,2870.0,3013.510779877562,214.99174873569336,5257.018,3122,635,0,83.09821666223051,16.901783337769498,0.0
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,3759,11607.818522106942,10595.549000000005,12700.330000000002,2535.4477254588987,2600.0,2808.4059590316574,272.95823357275873,4765.374,3056,701,2,81.29821761106678,18.648576749135408,0.053205639797818574
wind_actual_mw,Actual wind output,Winter,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,3761,14043.766074501462,12700.553999999996,17142.889999999996,2349.5884073384736,2692.0,2855.3464504121243,505.75804307365064,4418.401,2868,891,2,76.256314809891,23.6905078436586,0.05317734645041213
wind_actual_mw,Actual wind output,Spring,INTELEC,Eleclink (INTELEC),lowest_20pct,2400,1614.6716468333334,52.42120000000001,2553.4480000000003,791.2191666666666,996.0,816.4316666666666,25.2125,949.463,2164,145,91,90.16666666666666,6.041666666666667,3.791666666666667
wind_actual_mw,Actual wind output,Spring,INTELEC,Eleclink (INTELEC),20_40pct,2792,3483.3729297994273,2554.945,4352.303999999999,754.1031518624642,996.0,780.5315186246419,26.42836676217765,1052.728,2480,181,131,88.82521489971347,6.482808022922636,4.691977077363897
wind_actual_mw,Actual wind output,Spring,INTELEC,Eleclink (INTELEC),40_60pct,2719,5355.345404781169,4353.709599999999,6476.090200000001,690.8370724531078,994.0,728.4104450165502,37.57337256344244,939.193,2284,204,231,84.00147112909157,7.502758367046708,8.495770503861714
wind_actual_mw,Actual wind output,Spring,INTELEC,Eleclink (INTELEC),60_80pct,2794,7936.526313815318,6477.953199999998,9680.048999999995,750.5790980672871,996.0,780.444523979957,29.865425912670005,1048.559,2475,193,126,88.58267716535433,6.907659269863994,4.5096635647816745
wind_actual_mw,Actual wind output,Spring,INTELEC,Eleclink (INTELEC),highest_20pct,2737,11726.087826598465,9681.368000000006,15163.815399999994,581.2064303982463,874.0,642.1001096090611,60.89367921081476,795.381,2200,330,207,80.3799780781878,12.05699671172817,7.563025210084033
wind_actual_mw,Actual wind output,Spring,INTEW,Ireland(East-West),lowest_20pct,3504,1525.7028317351599,-4.5900000000000025,2553.4480000000003,-145.89954337899545,0.0,8.409817351598173,154.3093607305936,-255.616,155,1440,1909,4.42351598173516,41.0958904109589,54.48059360730594
wind_actual_mw,Actual wind output,Spring,INTEW,Ireland(East-West),20_40pct,3503,3461.8124653154437,2553.864,4352.303999999999,-173.56836996859835,0.0,12.033114473308594,185.60148444190693,-304.005,207,1730,1566,5.909220667998858,49.386240365401086,44.704538966600055
wind_actual_mw,Actual wind output,Spring,INTEW,Ireland(East-West),40_60pct,3503,5341.144905395375,4353.709599999999,6476.090200000001,-150.78504139309163,0.0,24.9129317727662,175.69797316585783,-264.1,388,1648,1467,11.076220382529261,47.04538966600057,41.87838995147017
wind_actual_mw,Actual wind output,Spring,INTEW,Ireland(East-West),60_80pct,3503,7992.565153525549,6476.137999999999,9680.048999999995,-153.03111618612618,0.0,17.869825863545532,170.9009420496717,-268.034,315,1689,1499,8.992292320867827,48.215815015700834,42.79189266343135
wind_actual_mw,Actual wind output,Spring,INTEW,Ireland(East-West),highest_20pct,3504,11597.60468875571,9681.368000000006,15163.815399999994,-117.80536529680366,0.0,36.62614155251141,154.43150684931507,-206.395,581,1602,1321,16.581050228310502,45.71917808219178,37.699771689497716
wind_actual_mw,Actual wind output,Spring,INTFR,France(IFA),lowest_20pct,3504,1525.7028317351599,-4.5900000000000025,2553.4480000000003,743.7962328767123,1002.0,886.6227168949772,142.82648401826484,1303.131,2594,900,10,74.0296803652968,25.684931506849317,0.28538812785388123
wind_actual_mw,Actual wind output,Spring,INTFR,France(IFA),20_40pct,3503,3461.8124653154437,2553.864,4352.303999999999,947.127033970882,1006.0,1058.726805595204,111.59977162432202,1658.893,2845,658,0,81.21610048529831,18.783899514701684,0.0
wind_actual_mw,Actual wind output,Spring,INTFR,France(IFA),40_60pct,3503,5341.144905395375,4353.709599999999,6476.090200000001,834.6074793034542,1004.0,983.3017413645447,148.69426206109048,1461.815,2728,768,7,77.87610619469027,21.92406508706823,0.19982871824150727
wind_actual_mw,Actual wind output,Spring,INTFR,France(IFA),60_80pct,3503,7992.565153525549,6476.137999999999,9680.048999999995,828.5897801884099,1002.0,942.4927205252641,113.90294033685413,1451.275,2731,759,13,77.96174707393662,21.66714244932915,0.3711104767342278
wind_actual_mw,Actual wind output,Spring,INTFR,France(IFA),highest_20pct,3504,11597.60468875571,9681.368000000006,15163.815399999994,531.7100456621005,718.0,754.9235159817351,223.2134703196347,931.556,2390,1110,4,68.20776255707763,31.67808219178082,0.1141552511415525
wind_actual_mw,Actual wind output,Spring,INTGRNL,Ireland (Greenlink),lowest_20pct,691,1739.1539861070914,52.42120000000001,2551.936000000002,-425.80607814761214,-514.0,9.464544138929089,435.27062228654125,-147.116,61,626,4,8.827785817655572,90.59334298118668,0.5788712011577424
wind_actual_mw,Actual wind output,Spring,INTGRNL,Ireland (Greenlink),20_40pct,932,3447.063194635193,2556.8860000000004,4351.464000000003,-374.1030042918455,-514.0,23.07510729613734,397.1781115879828,-174.332,136,780,16,14.592274678111588,83.69098712446352,1.7167381974248928
wind_actual_mw,Actual wind output,Spring,INTGRNL,Ireland (Greenlink),40_60pct,1008,5304.608092063492,4353.951999999999,6470.110000000001,-395.43650793650795,-514.0,16.34325396825397,411.7797619047619,-199.3,81,916,11,8.035714285714286,90.87301587301587,1.0912698412698412
wind_actual_mw,Actual wind output,Spring,INTGRNL,Ireland (Greenlink),60_80pct,976,7794.25589692623,6478.128000000003,9659.684,-391.077868852459,-512.0,19.204918032786885,410.2827868852459,-190.846,87,888,1,8.913934426229508,90.98360655737704,0.10245901639344263
wind_actual_mw,Actual wind output,Spring,INTGRNL,Ireland (Greenlink),highest_20pct,665,11768.48217744361,9681.368000000006,15163.815399999994,-320.1203007518797,-502.0,39.783458646616545,359.9037593984962,-106.44,110,554,1,16.541353383458645,83.30827067669173,0.15037593984962408
wind_actual_mw,Actual wind output,Spring,INTIFA2,IFA2 (INTIFA2),lowest_20pct,3504,1525.7028317351599,-4.5900000000000025,2553.4480000000003,436.8167808219178,908.0,601.0365296803653,164.2197488584475,765.303,2511,992,1,71.66095890410958,28.31050228310502,0.028538812785388126
wind_actual_mw,Actual wind output,Spring,INTIFA2,IFA2 (INTIFA2),20_40pct,3503,3461.8124653154437,2553.864,4352.303999999999,550.8575506708536,950.0,665.1778475592349,114.32029688838139,964.827,2771,728,4,79.1036254638881,20.782186697116757,0.11418783899514702
wind_actual_mw,Actual wind output,Spring,INTIFA2,IFA2 (INTIFA2),40_60pct,3503,5341.144905395375,4353.709599999999,6476.090200000001,459.23893805309734,920.0,620.0890665144162,160.85012846131886,804.357,2572,926,5,73.42278047387953,26.434484727376535,0.14273479874393377
wind_actual_mw,Actual wind output,Spring,INTIFA2,IFA2 (INTIFA2),60_80pct,3503,7992.565153525549,6476.137999999999,9680.048999999995,474.894661718527,886.0,614.4670282614901,139.57236654296318,831.778,2623,875,5,74.87867542106765,24.978589780188408,0.14273479874393377
