analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,percentile,percentile_label,level_mw,direction_observations,direction_duration_hours,direction_share_of_operational_half_hours_pct,operational_observations,first_timestamp,last_timestamp
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,532.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,532.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,588.0,49912,24956.0,51.82969885773624,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,0,P0,2.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,5,P5,10.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,10,P10,20.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,20,P20,52.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,30,P30,86.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,40,P40,144.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,50,P50,204.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,60,P60,264.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,70,P70,352.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,75,P75,400.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,85,P85,502.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,90,P90,504.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,95,P95,504.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTEW,Ireland(East-West),import,import_mw_conditional_on_importing,100,P100,504.0,17102,8551.0,17.759086188992733,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTFR,France(IFA),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,16.0,21302,10651.0,22.120456905503634,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
