startTime,settlementPeriod,generation
2024-11-22T19:30:00Z,40,992
2024-11-22T20:00:00Z,41,992
2024-11-22T20:30:00Z,42,992
2024-11-22T21:00:00Z,43,992
2024-11-22T21:30:00Z,44,986
2024-11-22T22:00:00Z,45,832
2024-11-22T22:30:00Z,46,824
2024-11-22T23:00:00Z,47,832
2024-11-22T23:30:00Z,48,836
2024-11-23T00:00:00Z,1,928
2024-11-23T00:30:00Z,2,934
2024-11-23T01:00:00Z,3,990
2024-11-23T01:30:00Z,4,992
2024-11-23T02:00:00Z,5,992
2024-11-23T02:30:00Z,6,988
2024-11-23T03:00:00Z,7,928
2024-11-23T03:30:00Z,8,916
2024-11-23T04:00:00Z,9,710
2024-11-23T04:30:00Z,10,694
2024-11-23T05:00:00Z,11,556
2024-11-23T05:30:00Z,12,544
2024-11-23T06:00:00Z,13,446
2024-11-23T06:30:00Z,14,440
2024-11-23T07:00:00Z,15,398
2024-11-23T07:30:00Z,16,410
2024-11-23T08:00:00Z,17,736
2024-11-23T08:30:00Z,18,762
2024-11-23T09:00:00Z,19,982
2024-11-23T09:30:00Z,20,992
2024-11-23T10:00:00Z,21,992
2024-11-23T10:30:00Z,22,992
2024-11-23T11:00:00Z,23,992
2024-11-23T11:30:00Z,24,992
2024-11-23T12:00:00Z,25,992
2024-11-23T12:30:00Z,26,992
2024-11-23T13:00:00Z,27,992
2024-11-23T13:30:00Z,28,992
2024-11-23T14:00:00Z,29,992
2024-11-23T14:30:00Z,30,992
2024-11-23T15:00:00Z,31,992
2024-11-23T15:30:00Z,32,992
2024-11-23T16:00:00Z,33,992
2024-11-23T16:30:00Z,34,992
2024-11-23T17:00:00Z,35,992
2024-11-23T17:30:00Z,36,992
2024-11-23T18:00:00Z,37,992
2024-11-23T18:30:00Z,38,990
2024-11-23T19:00:00Z,39,962
2024-11-23T19:30:00Z,40,962
2024-11-23T20:00:00Z,41,990
2024-11-23T20:30:00Z,42,968
2024-11-23T21:00:00Z,43,448
2024-11-23T21:30:00Z,44,400
2024-11-23T22:00:00Z,45,-114
2024-11-23T22:30:00Z,46,-144
2024-11-23T23:00:00Z,47,-274
2024-11-23T23:30:00Z,48,-288
2024-11-24T00:00:00Z,1,-448
2024-11-24T00:30:00Z,2,-456
2024-11-24T01:00:00Z,3,-458
2024-11-24T01:30:00Z,4,-454
2024-11-24T02:00:00Z,5,-368
2024-11-24T02:30:00Z,6,-372
2024-11-24T03:00:00Z,7,-570
2024-11-24T03:30:00Z,8,-582
2024-11-24T04:00:00Z,9,-632
2024-11-24T04:30:00Z,10,-630
2024-11-24T05:00:00Z,11,-546
2024-11-24T05:30:00Z,12,-536
2024-11-24T06:00:00Z,13,-386
2024-11-24T06:30:00Z,14,-364
2024-11-24T07:00:00Z,15,-28
2024-11-24T07:30:00Z,16,18
2024-11-24T08:00:00Z,17,646
2024-11-24T08:30:00Z,18,690
2024-11-24T09:00:00Z,19,978
2024-11-24T09:30:00Z,20,992
2024-11-24T10:00:00Z,21,992
2024-11-24T10:30:00Z,22,992
2024-11-24T11:00:00Z,23,984
2024-11-24T11:30:00Z,24,984
2024-11-24T12:00:00Z,25,992
2024-11-24T12:30:00Z,26,992
2024-11-24T13:00:00Z,27,992
2024-11-24T13:30:00Z,28,992
2024-11-24T14:00:00Z,29,992
2024-11-24T14:30:00Z,30,992
2024-11-24T15:00:00Z,31,992
2024-11-24T15:30:00Z,32,992
2024-11-24T16:00:00Z,33,992
2024-11-24T16:30:00Z,34,992
2024-11-24T17:00:00Z,35,992
2024-11-24T17:30:00Z,36,992
2024-11-24T18:00:00Z,37,992
2024-11-24T18:30:00Z,38,992
2024-11-24T19:00:00Z,39,868
2024-11-24T19:30:00Z,40,854
2024-11-24T20:00:00Z,41,654
2024-11-24T20:30:00Z,42,624
2024-11-24T21:00:00Z,43,204
2024-11-24T21:30:00Z,44,192
2024-11-24T22:00:00Z,45,372
2024-11-24T22:30:00Z,46,320
2024-11-24T23:00:00Z,47,-786
2024-11-24T23:30:00Z,48,-838
2024-11-25T00:00:00Z,1,-536
2024-11-25T00:30:00Z,2,-536
2024-11-25T01:00:00Z,3,-860
2024-11-25T01:30:00Z,4,-854
2024-11-25T02:00:00Z,5,-350
2024-11-25T02:30:00Z,6,-340
2024-11-25T03:00:00Z,7,-638
2024-11-25T03:30:00Z,8,-654
2024-11-25T04:00:00Z,9,-650
2024-11-25T04:30:00Z,10,-636
2024-11-25T05:00:00Z,11,-300
2024-11-25T05:30:00Z,12,-276
2024-11-25T06:00:00Z,13,-114
2024-11-25T06:30:00Z,14,-80
2024-11-25T07:00:00Z,15,462
2024-11-25T07:30:00Z,16,496
2024-11-25T08:00:00Z,17,662
2024-11-25T08:30:00Z,18,672
2024-11-25T09:00:00Z,19,746
2024-11-25T09:30:00Z,20,760
2024-11-25T10:00:00Z,21,982
2024-11-25T10:30:00Z,22,986
2024-11-25T11:00:00Z,23,834
2024-11-25T11:30:00Z,24,826
2024-11-25T12:00:00Z,25,808
2024-11-25T12:30:00Z,26,798
2024-11-25T13:00:00Z,27,610
2024-11-25T13:30:00Z,28,606
2024-11-25T14:00:00Z,29,694
2024-11-25T14:30:00Z,30,682
2024-11-25T15:00:00Z,31,302
2024-11-25T15:30:00Z,32,284
2024-11-25T16:00:00Z,33,480
2024-11-25T16:30:00Z,34,488
2024-11-25T17:00:00Z,35,484
2024-11-25T17:30:00Z,36,484
2024-11-25T18:00:00Z,37,466
2024-11-25T18:30:00Z,38,484
2024-11-25T19:00:00Z,39,924
2024-11-25T19:30:00Z,40,940
2024-11-25T20:00:00Z,41,870
2024-11-25T20:30:00Z,42,864
2024-11-25T21:00:00Z,43,842
2024-11-25T21:30:00Z,44,820
2024-11-25T22:00:00Z,45,386
2024-11-25T22:30:00Z,46,388
2024-11-25T23:00:00Z,47,872
2024-11-25T23:30:00Z,48,898
2024-11-26T00:00:00Z,1,988
2024-11-26T00:30:00Z,2,992
2024-11-26T01:00:00Z,3,992
2024-11-26T01:30:00Z,4,992
2024-11-26T02:00:00Z,5,992
2024-11-26T02:30:00Z,6,992
2024-11-26T03:00:00Z,7,992
2024-11-26T03:30:00Z,8,992
2024-11-26T04:00:00Z,9,956
2024-11-26T04:30:00Z,10,938
2024-11-26T05:00:00Z,11,578
2024-11-26T05:30:00Z,12,562
2024-11-26T06:00:00Z,13,40
2024-11-26T06:30:00Z,14,16
2024-11-26T07:00:00Z,15,258
2024-11-26T07:30:00Z,16,278
2024-11-26T08:00:00Z,17,464
2024-11-26T08:30:00Z,18,492
2024-11-26T09:00:00Z,19,964
2024-11-26T09:30:00Z,20,992
2024-11-26T10:00:00Z,21,992
2024-11-26T10:30:00Z,22,992
2024-11-26T11:00:00Z,23,992
2024-11-26T11:30:00Z,24,992
2024-11-26T12:00:00Z,25,992
2024-11-26T12:30:00Z,26,992
2024-11-26T13:00:00Z,27,992
2024-11-26T13:30:00Z,28,992
2024-11-26T14:00:00Z,29,992
2024-11-26T14:30:00Z,30,992
2024-11-26T15:00:00Z,31,992
2024-11-26T15:30:00Z,32,992
2024-11-26T16:00:00Z,33,992
2024-11-26T16:30:00Z,34,992
2024-11-26T17:00:00Z,35,992
2024-11-26T17:30:00Z,36,992
2024-11-26T18:00:00Z,37,992
2024-11-26T18:30:00Z,38,992
2024-11-26T19:00:00Z,39,992
2024-11-26T19:30:00Z,40,992
2024-11-26T20:00:00Z,41,992
2024-11-26T20:30:00Z,42,992
2024-11-26T21:00:00Z,43,992
2024-11-26T21:30:00Z,44,992
2024-11-26T22:00:00Z,45,992
2024-11-26T22:30:00Z,46,992
2024-11-26T23:00:00Z,47,992
2024-11-26T23:30:00Z,48,992
2024-11-27T00:00:00Z,1,992
2024-11-27T00:30:00Z,2,992
2024-11-27T01:00:00Z,3,992
2024-11-27T01:30:00Z,4,992
2024-11-27T02:00:00Z,5,992
2024-11-27T02:30:00Z,6,992
2024-11-27T03:00:00Z,7,992
2024-11-27T03:30:00Z,8,992
2024-11-27T04:00:00Z,9,992
2024-11-27T04:30:00Z,10,992
2024-11-27T05:00:00Z,11,992
2024-11-27T05:30:00Z,12,992
2024-11-27T06:00:00Z,13,992
2024-11-27T06:30:00Z,14,992
2024-11-27T07:00:00Z,15,992
2024-11-27T07:30:00Z,16,992
2024-11-27T08:00:00Z,17,992
2024-11-27T08:30:00Z,18,992
2024-11-27T09:00:00Z,19,992
2024-11-27T09:30:00Z,20,992
2024-11-27T10:00:00Z,21,992
2024-11-27T10:30:00Z,22,992
2024-11-27T11:00:00Z,23,992
2024-11-27T11:30:00Z,24,992
2024-11-27T12:00:00Z,25,992
2024-11-27T12:30:00Z,26,992
2024-11-27T13:00:00Z,27,992
2024-11-27T13:30:00Z,28,992
2024-11-27T14:00:00Z,29,992
2024-11-27T14:30:00Z,30,992
2024-11-27T15:00:00Z,31,992
2024-11-27T15:30:00Z,32,992
2024-11-27T16:00:00Z,33,992
2024-11-27T16:30:00Z,34,992
2024-11-27T17:00:00Z,35,992
2024-11-27T17:30:00Z,36,992
2024-11-27T18:00:00Z,37,992
2024-11-27T18:30:00Z,38,992
2024-11-27T19:00:00Z,39,992
2024-11-27T19:30:00Z,40,992
2024-11-27T20:00:00Z,41,992
2024-11-27T20:30:00Z,42,992
2024-11-27T21:00:00Z,43,992
2024-11-27T21:30:00Z,44,992
2024-11-27T22:00:00Z,45,992
2024-11-27T22:30:00Z,46,992
2024-11-27T23:00:00Z,47,992
2024-11-27T23:30:00Z,48,992
2024-11-28T00:00:00Z,1,992
2024-11-28T00:30:00Z,2,992
2024-11-28T01:00:00Z,3,992
2024-11-28T01:30:00Z,4,992
2024-11-28T02:00:00Z,5,992
2024-11-28T02:30:00Z,6,992
2024-11-28T03:00:00Z,7,992
2024-11-28T03:30:00Z,8,992
2024-11-28T04:00:00Z,9,992
2024-11-28T04:30:00Z,10,992
2024-11-28T05:00:00Z,11,992
2024-11-28T05:30:00Z,12,988
2024-11-28T06:00:00Z,13,894
2024-11-28T06:30:00Z,14,886
2024-11-28T07:00:00Z,15,822
2024-11-28T07:30:00Z,16,826
2024-11-28T08:00:00Z,17,984
2024-11-28T08:30:00Z,18,992
2024-11-28T09:00:00Z,19,992
2024-11-28T09:30:00Z,20,992
2024-11-28T10:00:00Z,21,992
2024-11-28T10:30:00Z,22,992
2024-11-28T11:00:00Z,23,992
2024-11-28T11:30:00Z,24,992
2024-11-28T12:00:00Z,25,992
2024-11-28T12:30:00Z,26,992
2024-11-28T13:00:00Z,27,856
2024-11-28T13:30:00Z,28,842
2024-11-28T14:00:00Z,29,662
2024-11-28T14:30:00Z,30,658
2024-11-28T15:00:00Z,31,790
2024-11-28T15:30:00Z,32,800
2024-11-28T16:00:00Z,33,878
2024-11-28T16:30:00Z,34,874
2024-11-28T17:00:00Z,35,668
2024-11-28T17:30:00Z,36,668
2024-11-28T18:00:00Z,37,884
2024-11-28T18:30:00Z,38,898
2024-11-28T19:00:00Z,39,956
2024-11-28T19:30:00Z,40,938
2024-11-28T20:00:00Z,41,468
2024-11-28T20:30:00Z,42,434
2024-11-28T21:00:00Z,43,166
2024-11-28T21:30:00Z,44,148
2024-11-28T22:00:00Z,45,22
2024-11-28T22:30:00Z,46,20
2024-11-28T23:00:00Z,47,164
2024-11-28T23:30:00Z,48,172
2024-11-29T00:00:00Z,1,218
2024-11-29T00:30:00Z,2,222
2024-11-29T01:00:00Z,3,278
2024-11-29T01:30:00Z,4,296
2024-11-29T02:00:00Z,5,648
2024-11-29T02:30:00Z,6,668
2024-11-29T03:00:00Z,7,756
2024-11-29T03:30:00Z,8,752
2024-11-29T04:00:00Z,9,586
2024-11-29T04:30:00Z,10,566
2024-11-29T05:00:00Z,11,288
2024-11-29T05:30:00Z,12,268
2024-11-29T06:00:00Z,13,100
2024-11-29T06:30:00Z,14,92
2024-11-29T07:00:00Z,15,96
2024-11-29T07:30:00Z,16,98
2024-11-29T08:00:00Z,17,644
2024-11-29T08:30:00Z,18,674
2024-11-29T09:00:00Z,19,610
2024-11-29T09:30:00Z,20,616
2024-11-29T10:00:00Z,21,780
2024-11-29T10:30:00Z,22,784
2024-11-29T11:00:00Z,23,690
2024-11-29T11:30:00Z,24,698
2024-11-29T12:00:00Z,25,978
2024-11-29T12:30:00Z,26,992
2024-11-29T13:00:00Z,27,992
2024-11-29T13:30:00Z,28,984
2024-11-29T14:00:00Z,29,824
2024-11-29T14:30:00Z,30,810
2024-11-29T15:00:00Z,31,690
2024-11-29T15:30:00Z,32,678
2024-11-29T16:00:00Z,33,544
2024-11-29T16:30:00Z,34,526
2024-11-29T17:00:00Z,35,276
2024-11-29T17:30:00Z,36,260
2024-11-29T18:00:00Z,37,166
2024-11-29T18:30:00Z,38,142
2024-11-29T19:00:00Z,39,-302
2024-11-29T19:30:00Z,40,-310
2024-11-29T20:00:00Z,41,-20
2024-11-29T20:30:00Z,42,-10
2024-11-29T21:00:00Z,43,-158
2024-11-29T21:30:00Z,44,-166
2024-11-29T22:00:00Z,45,-162
2024-11-29T22:30:00Z,46,-150
2024-11-29T23:00:00Z,47,110
2024-11-29T23:30:00Z,48,138
2024-11-30T00:00:00Z,1,498
2024-11-30T00:30:00Z,2,510
2024-11-30T01:00:00Z,3,418
2024-11-30T01:30:00Z,4,418
2024-11-30T02:00:00Z,5,506
2024-11-30T02:30:00Z,6,518
2024-11-30T03:00:00Z,7,704
2024-11-30T03:30:00Z,8,710
2024-11-30T04:00:00Z,9,680
2024-11-30T04:30:00Z,10,664
2024-11-30T05:00:00Z,11,306
2024-11-30T05:30:00Z,12,284
2024-11-30T06:00:00Z,13,250
2024-11-30T06:30:00Z,14,250
2024-11-30T07:00:00Z,15,50
2024-11-30T07:30:00Z,16,42
2024-11-30T08:00:00Z,17,950
2024-11-30T08:30:00Z,18,992
2024-11-30T09:00:00Z,19,992
2024-11-30T09:30:00Z,20,992
2024-11-30T10:00:00Z,21,992
2024-11-30T10:30:00Z,22,992
2024-11-30T11:00:00Z,23,992
2024-11-30T11:30:00Z,24,992
2024-11-30T12:00:00Z,25,992
2024-11-30T12:30:00Z,26,992
2024-11-30T13:00:00Z,27,992
2024-11-30T13:30:00Z,28,976
2024-11-30T14:00:00Z,29,598
2024-11-30T14:30:00Z,30,570
2024-11-30T15:00:00Z,31,342
2024-11-30T15:30:00Z,32,330
2024-11-30T16:00:00Z,33,312
2024-11-30T16:30:00Z,34,316
2024-11-30T17:00:00Z,35,382
2024-11-30T17:30:00Z,36,370
2024-11-30T18:00:00Z,37,28
2024-11-30T18:30:00Z,38,12
2024-11-30T19:00:00Z,39,52
2024-11-30T19:30:00Z,40,54
2024-11-30T20:00:00Z,41,54
2024-11-30T20:30:00Z,42,52
2024-11-30T21:00:00Z,43,10
2024-11-30T21:30:00Z,44,8
2024-11-30T22:00:00Z,45,-20
2024-11-30T22:30:00Z,46,-38
2024-11-30T23:00:00Z,47,-418
2024-11-30T23:30:00Z,48,-426
2024-12-01T00:00:00Z,1,-198
2024-12-01T00:30:00Z,2,-192
2024-12-01T01:00:00Z,3,-276
2024-12-01T01:30:00Z,4,-276
2024-12-01T02:00:00Z,5,-162
2024-12-01T02:30:00Z,6,-156
2024-12-01T03:00:00Z,7,-146
2024-12-01T03:30:00Z,8,-154
2024-12-01T04:00:00Z,9,-312
2024-12-01T04:30:00Z,10,-320
2024-12-01T05:00:00Z,11,-326
2024-12-01T05:30:00Z,12,-320
2024-12-01T06:00:00Z,13,-216
2024-12-01T06:30:00Z,14,-196
2024-12-01T07:00:00Z,15,158
2024-12-01T07:30:00Z,16,196
2024-12-01T08:00:00Z,17,704
2024-12-01T08:30:00Z,18,738
2024-12-01T09:00:00Z,19,980
2024-12-01T09:30:00Z,20,992
2024-12-01T10:00:00Z,21,992
2024-12-01T10:30:00Z,22,992
2024-12-01T11:00:00Z,23,992
2024-12-01T11:30:00Z,24,992
2024-12-01T12:00:00Z,25,992
2024-12-01T12:30:00Z,26,992
2024-12-01T13:00:00Z,27,992
2024-12-01T13:30:00Z,28,992
2024-12-01T14:00:00Z,29,988
2024-12-01T14:30:00Z,30,988
2024-12-01T15:00:00Z,31,992
2024-12-01T15:30:00Z,32,992
2024-12-01T16:00:00Z,33,992
2024-12-01T16:30:00Z,34,992
2024-12-01T17:00:00Z,35,992
2024-12-01T17:30:00Z,36,992
2024-12-01T18:00:00Z,37,992
2024-12-01T18:30:00Z,38,992
2024-12-01T19:00:00Z,39,992
2024-12-01T19:30:00Z,40,992
2024-12-01T20:00:00Z,41,992
2024-12-01T20:30:00Z,42,992
2024-12-01T21:00:00Z,43,990
2024-12-01T21:30:00Z,44,990
2024-12-01T22:00:00Z,45,992
2024-12-01T22:30:00Z,46,992
2024-12-01T23:00:00Z,47,982
2024-12-01T23:30:00Z,48,978
2024-12-02T00:00:00Z,1,932
2024-12-02T00:30:00Z,2,914
2024-12-02T01:00:00Z,3,534
2024-12-02T01:30:00Z,4,512
2024-12-02T02:00:00Z,5,500
2024-12-02T02:30:00Z,6,500
2024-12-02T03:00:00Z,7,508
2024-12-02T03:30:00Z,8,508
2024-12-02T04:00:00Z,9,-240
2024-12-02T04:30:00Z,10,-278
2024-12-02T05:00:00Z,11,-196
2024-12-02T05:30:00Z,12,-190
2024-12-02T06:00:00Z,13,-172
2024-12-02T06:30:00Z,14,-170
2024-12-02T07:00:00Z,15,-146
2024-12-02T07:30:00Z,16,-130
2024-12-02T08:00:00Z,17,192
2024-12-02T08:30:00Z,18,218
2024-12-02T09:00:00Z,19,476
2024-12-02T09:30:00Z,20,496
2024-12-02T10:00:00Z,21,632
2024-12-02T10:30:00Z,22,638
2024-12-02T11:00:00Z,23,834
2024-12-02T11:30:00Z,24,846
2024-12-02T12:00:00Z,25,932
2024-12-02T12:30:00Z,26,938
2024-12-02T13:00:00Z,27,990
2024-12-02T13:30:00Z,28,992
2024-12-02T14:00:00Z,29,974
2024-12-02T14:30:00Z,30,972
2024-12-02T15:00:00Z,31,938
2024-12-02T15:30:00Z,32,936
2024-12-02T16:00:00Z,33,882
2024-12-02T16:30:00Z,34,872
2024-12-02T17:00:00Z,35,682
2024-12-02T17:30:00Z,36,674
2024-12-02T18:00:00Z,37,758
2024-12-02T18:30:00Z,38,770
2024-12-02T19:00:00Z,39,982
2024-12-02T19:30:00Z,40,992
2024-12-02T20:00:00Z,41,990
2024-12-02T20:30:00Z,42,990
2024-12-02T21:00:00Z,43,992
2024-12-02T21:30:00Z,44,992
2024-12-02T22:00:00Z,45,992
2024-12-02T22:30:00Z,46,986
2024-12-02T23:00:00Z,47,856
2024-12-02T23:30:00Z,48,854
2024-12-03T00:00:00Z,1,968
2024-12-03T00:30:00Z,2,974
2024-12-03T01:00:00Z,3,990
2024-12-03T01:30:00Z,4,992
2024-12-03T02:00:00Z,5,992
2024-12-03T02:30:00Z,6,992
2024-12-03T03:00:00Z,7,992
2024-12-03T03:30:00Z,8,992
2024-12-03T04:00:00Z,9,992
2024-12-03T04:30:00Z,10,960
2024-12-03T05:00:00Z,11,246
2024-12-03T05:30:00Z,12,194
2024-12-03T06:00:00Z,13,-40
2024-12-03T06:30:00Z,14,-54
2024-12-03T07:00:00Z,15,-156
2024-12-03T07:30:00Z,16,-138
2024-12-03T08:00:00Z,17,360
2024-12-03T08:30:00Z,18,390
2024-12-03T09:00:00Z,19,536
2024-12-03T09:30:00Z,20,552
2024-12-03T10:00:00Z,21,796
2024-12-03T10:30:00Z,22,804
2024-12-03T11:00:00Z,23,694
2024-12-03T11:30:00Z,24,700
2024-12-03T12:00:00Z,25,946
2024-12-03T12:30:00Z,26,952
2024-12-03T13:00:00Z,27,796
2024-12-03T13:30:00Z,28,780
2024-12-03T14:00:00Z,29,616
2024-12-03T14:30:00Z,30,622
2024-12-03T15:00:00Z,31,916
2024-12-03T15:30:00Z,32,930
2024-12-03T16:00:00Z,33,930
2024-12-03T16:30:00Z,34,920
2024-12-03T17:00:00Z,35,698
2024-12-03T17:30:00Z,36,678
2024-12-03T18:00:00Z,37,482
2024-12-03T18:30:00Z,38,488
2024-12-03T19:00:00Z,39,828
2024-12-03T19:30:00Z,40,826
2024-12-03T20:00:00Z,41,418
2024-12-03T20:30:00Z,42,384
2024-12-03T21:00:00Z,43,56
2024-12-03T21:30:00Z,44,30
2024-12-03T22:00:00Z,45,-212
2024-12-03T22:30:00Z,46,-214
2024-12-03T23:00:00Z,47,-4
2024-12-03T23:30:00Z,48,16
2024-12-04T00:00:00Z,1,214
2024-12-04T00:30:00Z,2,220
2024-12-04T01:00:00Z,3,144
2024-12-04T01:30:00Z,4,138
2024-12-04T02:00:00Z,5,80
2024-12-04T02:30:00Z,6,78
2024-12-04T03:00:00Z,7,92
2024-12-04T03:30:00Z,8,90
2024-12-04T04:00:00Z,9,46
2024-12-04T04:30:00Z,10,26
2024-12-04T05:00:00Z,11,-392
2024-12-04T05:30:00Z,12,-412
2024-12-04T06:00:00Z,13,-24
2024-12-04T06:30:00Z,14,16
2024-12-04T07:00:00Z,15,540
2024-12-04T07:30:00Z,16,580
2024-12-04T08:00:00Z,17,952
2024-12-04T08:30:00Z,18,968
2024-12-04T09:00:00Z,19,832
2024-12-04T09:30:00Z,20,832
2024-12-04T10:00:00Z,21,984
2024-12-04T10:30:00Z,22,992
2024-12-04T11:00:00Z,23,992
2024-12-04T11:30:00Z,24,992
2024-12-04T12:00:00Z,25,992
2024-12-04T12:30:00Z,26,992
2024-12-04T13:00:00Z,27,992
2024-12-04T13:30:00Z,28,992
2024-12-04T14:00:00Z,29,992
2024-12-04T14:30:00Z,30,988
2024-12-04T15:00:00Z,31,904
2024-12-04T15:30:00Z,32,864
2024-12-04T16:00:00Z,33,54
2024-12-04T16:30:00Z,34,14
2024-12-04T17:00:00Z,35,-18
2024-12-04T17:30:00Z,36,-42
2024-12-04T18:00:00Z,37,-578
2024-12-04T18:30:00Z,38,-610
2024-12-04T19:00:00Z,39,-782
2024-12-04T19:30:00Z,40,-782
2024-12-04T20:00:00Z,41,-612
2024-12-04T20:30:00Z,42,-614
2024-12-04T21:00:00Z,43,-820
2024-12-04T21:30:00Z,44,-832
2024-12-04T22:00:00Z,45,-856
2024-12-04T22:30:00Z,46,-844
2024-12-04T23:00:00Z,47,-532
2024-12-04T23:30:00Z,48,-506
2024-12-05T00:00:00Z,1,-230
2024-12-05T00:30:00Z,2,-208
2024-12-05T01:00:00Z,3,-24
2024-12-05T01:30:00Z,4,-18
2024-12-05T02:00:00Z,5,-76
2024-12-05T02:30:00Z,6,-76
2024-12-05T03:00:00Z,7,6
2024-12-05T03:30:00Z,8,10
2024-12-05T04:00:00Z,9,4
2024-12-05T04:30:00Z,10,-2
2024-12-05T05:00:00Z,11,-166
2024-12-05T05:30:00Z,12,-182
2024-12-05T06:00:00Z,13,-382
2024-12-05T06:30:00Z,14,-392
2024-12-05T07:00:00Z,15,-386
2024-12-05T07:30:00Z,16,-386
2024-12-05T08:00:00Z,17,-48
2024-12-05T08:30:00Z,18,-16
2024-12-05T09:00:00Z,19,374
2024-12-05T09:30:00Z,20,408
2024-12-05T10:00:00Z,21,770
2024-12-05T10:30:00Z,22,810
2024-12-05T11:00:00Z,23,872
2024-12-05T11:30:00Z,24,932
2024-12-05T12:00:00Z,25,984
2024-12-05T12:30:00Z,26,992
2024-12-05T13:00:00Z,27,992
2024-12-05T13:30:00Z,28,992
2024-12-05T14:00:00Z,29,992
2024-12-05T14:30:00Z,30,992
2024-12-05T15:00:00Z,31,988
2024-12-05T15:30:00Z,32,986
2024-12-05T16:00:00Z,33,926
2024-12-05T16:30:00Z,34,924
2024-12-05T17:00:00Z,35,942
2024-12-05T17:30:00Z,36,942
2024-12-05T18:00:00Z,37,924
2024-12-05T18:30:00Z,38,926
2024-12-05T19:00:00Z,39,990
2024-12-05T19:30:00Z,40,992
2024-12-05T20:00:00Z,41,938
2024-12-05T20:30:00Z,42,928
2024-12-05T21:00:00Z,43,774
2024-12-05T21:30:00Z,44,766
2024-12-05T22:00:00Z,45,240
2024-12-05T22:30:00Z,46,202
2024-12-05T23:00:00Z,47,-90
2024-12-05T23:30:00Z,48,-106
2024-12-06T00:00:00Z,1,190
2024-12-06T00:30:00Z,2,206
2024-12-06T01:00:00Z,3,226
2024-12-06T01:30:00Z,4,228
2024-12-06T02:00:00Z,5,8
2024-12-06T02:30:00Z,6,6
2024-12-06T03:00:00Z,7,232
2024-12-06T03:30:00Z,8,242
2024-12-06T04:00:00Z,9,126
2024-12-06T04:30:00Z,10,120
2024-12-06T05:00:00Z,11,120
2024-12-06T05:30:00Z,12,116
2024-12-06T06:00:00Z,13,40
2024-12-06T06:30:00Z,14,46
2024-12-06T07:00:00Z,15,248
2024-12-06T07:30:00Z,16,280
2024-12-06T08:00:00Z,17,714
2024-12-06T08:30:00Z,18,748
2024-12-06T09:00:00Z,19,978
2024-12-06T09:30:00Z,20,992
2024-12-06T10:00:00Z,21,992
2024-12-06T10:30:00Z,22,992
2024-12-06T11:00:00Z,23,992
2024-12-06T11:30:00Z,24,992
2024-12-06T12:00:00Z,25,992
2024-12-06T12:30:00Z,26,992
2024-12-06T13:00:00Z,27,992
2024-12-06T13:30:00Z,28,992
2024-12-06T14:00:00Z,29,992
2024-12-06T14:30:00Z,30,990
2024-12-06T15:00:00Z,31,922
2024-12-06T15:30:00Z,32,918
2024-12-06T16:00:00Z,33,890
2024-12-06T16:30:00Z,34,868
2024-12-06T17:00:00Z,35,432
2024-12-06T17:30:00Z,36,402
2024-12-06T18:00:00Z,37,158
2024-12-06T18:30:00Z,38,160
2024-12-06T19:00:00Z,39,488
2024-12-06T19:30:00Z,40,510
2024-12-06T20:00:00Z,41,682
2024-12-06T20:30:00Z,42,688
2024-12-06T21:00:00Z,43,666
2024-12-06T21:30:00Z,44,654
2024-12-06T22:00:00Z,45,412
2024-12-06T22:30:00Z,46,400
2024-12-06T23:00:00Z,47,390
2024-12-06T23:30:00Z,48,404
2024-12-07T00:00:00Z,1,756
2024-12-07T00:30:00Z,2,776
2024-12-07T01:00:00Z,3,828
2024-12-07T01:30:00Z,4,836
2024-12-07T02:00:00Z,5,952
2024-12-07T02:30:00Z,6,958
2024-12-07T03:00:00Z,7,986
2024-12-07T03:30:00Z,8,976
2024-12-07T04:00:00Z,9,714
2024-12-07T04:30:00Z,10,700
2024-12-07T05:00:00Z,11,712
2024-12-07T05:30:00Z,12,714
2024-12-07T06:00:00Z,13,748
2024-12-07T06:30:00Z,14,746
2024-12-07T07:00:00Z,15,664
2024-12-07T07:30:00Z,16,670
2024-12-07T08:00:00Z,17,918
2024-12-07T08:30:00Z,18,930
2024-12-07T09:00:00Z,19,990
2024-12-07T09:30:00Z,20,992
2024-12-07T10:00:00Z,21,992
2024-12-07T10:30:00Z,22,992
2024-12-07T11:00:00Z,23,992
2024-12-07T11:30:00Z,24,992
2024-12-07T12:00:00Z,25,992
2024-12-07T12:30:00Z,26,992
2024-12-07T13:00:00Z,27,992
2024-12-07T13:30:00Z,28,992
2024-12-07T14:00:00Z,29,992
2024-12-07T14:30:00Z,30,992
2024-12-07T15:00:00Z,31,992
2024-12-07T15:30:00Z,32,992
2024-12-07T16:00:00Z,33,992
2024-12-07T16:30:00Z,34,992
2024-12-07T17:00:00Z,35,992
2024-12-07T17:30:00Z,36,992
2024-12-07T18:00:00Z,37,992
2024-12-07T18:30:00Z,38,992
2024-12-07T19:00:00Z,39,992
2024-12-07T19:30:00Z,40,992
2024-12-07T20:00:00Z,41,992
2024-12-07T20:30:00Z,42,992
2024-12-07T21:00:00Z,43,992
2024-12-07T21:30:00Z,44,992
2024-12-07T22:00:00Z,45,992
2024-12-07T22:30:00Z,46,980
2024-12-07T23:00:00Z,47,718
2024-12-07T23:30:00Z,48,714
2024-12-08T00:00:00Z,1,884
